"Time","Type","Date","Owner.operator","Registration","MSN","Year.of.manufacture","Engine.model","Fatalities","Other.fatalities","Aircraft.damage","Category","Location","Phase","Nature","Departure.airport","Destination.airport","Investigating.agency","Confidence.Rating","Narrative","detail_link"
"20:58","    Antonov An-32B","Saturday 14 February 2015","ForÃ§a AÃ©rea Nacional Angolana - FANA","T-256","2108","1989",NA,"0 / Occupants: 47","0","Destroyed, written off","Accident","Malange Airport (MEG) -   Angola","Landing","Military","Saurimo Airport (VHC/FNSA)","Luanda Airport (LAD/FNLU)",NA,NA,"An Antonov 32 transport plane of the National Air Force of Angola was destroyed in a landing accident at Malange Airport (MEG), Angola. The An-32 operated on a flight from Saurimo to Luanda, carrying 47 soldiers and crew on board. En route, the airplane developed an unspecified ""technical failure"", forcing the crew to divert to Malange Airport. The runway was unlit and the airplane suffered a runway excursion. All 47 on board were able to leave the aircraft before it was consumed by fire.Sources: VOA Portuguese 17-2-2015  Angop 15-2-2015  Newsavia.com   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150214-0"
"","    Tupolev Tu-154B-2","Wednesday 18 February 2015","Russian Air Force","RA-85587","83A587","1983",NA,"0 / Occupants: 0","0","Destroyed, written off","Other","Samara Airport (KUF) -   Russia","Standing","-","-","-",NA,"","The aircraft was under overhaul with Aviakor at Samara when a fire erupted, resulting in deformations of fuselage frame and wing spar. A repair was deemed economically not viable. The exact date of the occurrence is thought to have been on or around Feb. 18, 2015.Sources: Soviet Transports  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":1,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150218-3"
"14:30","    Airbus A300B4-605R (F)","Wednesday 18 February 2015","Unique Air","A6-JIM","643","1992","General Electric CF6-80C2A5","0 / Occupants:","0","Substantial, repaired","Accident","Sharjah Airport (SHJ) -   United Arab Emirates","Standing","-","-","-",NA,"","The Airbus A300B4-605R(F) cargo plane, A6-JIM, was parked on the platform at Sharjah Airport (SHJ) when the nose landing gear retracted, causing the nose to contact the ground. The left hand forward door was open and separated from the fuselage. The aircraft was undergoing maintenance at the time of the occurrence.Sources: History of this aircraft Other occurrences involving this aircraft ï»¿  11 May 1999 N7082A American Airlines 0 Miami, FL non 6 February 2019 XA-UYR AeroUnion - Aerotransporte de Carga Union 0 Guadalajara-Don Miguel Hidalgo y Costilla International Airport (GDL/M sub Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150218-2"
"","    Yakovlev Yak-40","Wednesday 18 February 2015","BPV Group","UR-MIG","9641250","1976",NA,"0 / Occupants: 0","0","Substantial","Other","Kyiv-Borispol Airport (KBP) -   Ukraine","Standing","-","-","-",NA,"","An Antonov 26B, registration EW-246TG sustained substantial damage in a ground accident at Kyiv-Borispol Airport (KBP), Ukraine. During an engine test, the throttles were inadvertently opened to full throttle. The aircraft ran forward and collided with a parked Yakovlev 40, registration UR-MIG. The no. 1 propeller slashed away the nose section of the Yak-40 until the prop separated from the engine. The aircraft came to rest with the nose section of the Yak-40 wedged between the Antonov's no. 1 engine and fuselage.Sources: AeroVokzal   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150218-1"
"","    Antonov An-26B","Wednesday 18 February 2015","Genex Ltd.","EW-246TG","14403","1986","Ivchenko AI-24","0 / Occupants:","0","Substantial","Other","Kyiv-Borispol Airport (KBP) -   Ukraine","Standing","-","-","-",NA,"","An Antonov 26B, registration EW-246TG sustained substantial damage in a ground accident at Kyiv-Borispol Airport (KBP), Ukraine. During an engine test, the throttles were inadvertently opened to full throttle. The aircraft ran forward and collided with a parked Yakovlev 40, registration UR-MIG. The no. 1 propeller slashed away the nose section of the Yak-40 until the prop separated from the engine. The aircraft came to rest with the nose section of the Yah-40 wedged between the Antonov's no. 1 engine and fuselage.Sources: AeroVokzal   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150218-0"
"19:54","    British Aerospace BAe-146-200","Monday 23 February 2015","Cello Aviation, opf Aurigny Air Services","G-RAJJ","E2108","1988","Lycoming ALF502R-5","0 / Occupants: 51","0","Minor, repaired","Accident","Guernsey Airport, Channel Islands (GCI) -   United Kingdom","Landing","Passenger - Scheduled","London-Gatwick Airport (LGW/EGKK)","Guernsey Airport, Channel Islands (GCI/EGJB)"," AAIB","Accident investigation report completed and information captured","After the aircraft took off from London-Gatwick Airport, the landing gear was selected up but the gear position indicators remained red, indicating that the landing gear was not in the position selected. The crew followed the emergency checklist and selected gear down and the indications changed to green, indicating that the landing gear was now down-and-locked. The crew elected to continue to Guernsey, Channel Islands with the undercarriage down. The aircraft performed an ILS approach and landed on runway 27. On touchdown, the aircraft pulled to the left and the co-pilot reported that there was no brake pressure. The commander suspected a tyre had burst and that hydraulic pressure had been lost. He therefore changed to the alternative braking system, slowed the aircraft and vacated the runway. The flight crew continued to taxi the aircraft and eight minutes passed before Guernsey ATC were informed that a tyre may have burst. Another aircraft landed on the runway during this period and before a runway inspection was initiated. Once G-RAJJ was parked, the crew discovered that the shock absorber on the left landing gear had separated and the tyre on the No 1 mainwheel had burst. Debris from the tyre and shock absorber was subsequently found on runway 27. The shock absorber separated either as a result of a hard landing, or incorrect gas pressures and oil level in the shock absorber. The physical damage to the shock absorber diaphragm threads and locking bolts started at least two flight cycles prior to the accident flight and may have occurred whilst it was fitted to another aircraft. PROBABLE CAUSE: The investigation report did not contain a probable cause paragraph as recommended in ICAO Annex 13.Accident investigation:   Investigating agency: AAIB Report number: EW/C2015/02/01 Status: Investigation completedDuration: 1 year Download report:  Final report Sources:  Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150223-0"
"06:16","    McDonnell Douglas MD-11F","Tuesday 24 February 2015","FedEx","N584FE","48436/483","1992","GE CF6-80 SERIES","0 / Occupants: 4","0","None","Accident","St. Louis, MO -   United States of America","En route","Cargo","Memphis, TN (MEM)","Minneapolis, MN (MSP)"," NTSB","Accident investigation report completed and information captured","During cruise flight, the crew received a fire warning from the cargo compartment indicating that the fire suppression system had activated, along with hearing loud sounds from the cargo compartment.  The flight crew elected to divert to St. Louis.  Although the activation of the fire suppression was a false alarm, the decision to divert was prudent and correct.  During the approach the crew made the decision to evacuate the airplane after landing, briefed the passengers in the courier area, and reviewed the evacuation checklist in the Quick Reference Handbook (QRH).  The diversion and subsequent landing were performed without issue.  After exiting the runway, and bringing the airplane to a stop in a safe area, the crew initiated an emergency evacuation using the left forward door (1L).  The door opened, however, the 1L escape slide/raft did not fully deploy, appearing to be hung up on a strap.  The first officer attempted to free it and the fire/rescue crew pulled on the slide and it appeared to inflate.  However, because the slide inflation sequence had been interrupted, it was significantly underinflated and unable to support the weight of the crewmember, resulting in a serious injury.  Post-incident examination of the 1L slide/raft was unable to determine the causes for the slide/raft to not inflate to full extension. Probable Cause: a partial inflation of the 1L escape slide/raft due to undetermined reasons resulting in insufficient capability to support the weight of the crewmember.Accident investigation:   Investigating agency: NTSB Report number: DCA15FA073 Status: Investigation completedDuration: Download report:  Final report Sources: NTSB History of this aircraft Other occurrences involving this aircraft ï»¿  21 June 2023 N584FE FedEx Express 0 near Toronto-Pearson International Airport, ON (YYZ/CYYZ) unk Reverse issue Location  Revision history:Date/timeContributorUpdates19-Aug-2017 15:08 ASN Update Bot Added 25-Nov-2017 12:47 harro Updated [Other fatalities, Phase, ] Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":4,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/198779"
"06:12","    Cessna 208B Super Cargomaster","Tuesday 24 February 2015","FedEx Express","N989FX","208B2403","2012Total airframe hrs:1103 hours","Pratt & Whitney Canada PT6A-114A","0 / Occupants: 1","0","Substantial, repaired","Accident","Baltimore/Washington International Thurgood Marshall Airport, MD (BWI) -   United States of America","Taxi","Cargo","Newark-Liberty International Airport, NJ (EWR/KEWR)","Baltimore/Washington International Thurgood Marshall Airport, MD (BWI/KBWI)"," NTSB","Accident investigation report completed and information captured","A Cessna 208B, N989FX, was substantially damaged when its empennage struck the ground while taxiing at Baltimore Washington International Airport (BWI), Maryland. The pilot was not injured. Night visual meteorological conditions prevailed, and an instrument flight rules flight plan was filed for the flight, which originated from Newark Liberty International (EWR), New Jersey and was destined for BWI.  Following an uneventful flight, the pilot landed the airplane on runway 33R at BWI, before exiting to the left onto taxiway J. The airplane then continued to taxi to the southwest and transitioned onto taxiway AA. As the airplane approached the intersection of the taxiway and a service road, a ground service vehicle approached from the airplane's right. The pilot applied the airplane's brakes and full reverse thrust, and the airplane came to a stop. The ground service vehicle passed in front of the airplane at an estimated distance of between two and three feet, and the vehicle and the airplane did not collide. The pilot stated that the ""hard"" braking and reverse thrust application caused the nose landing gear strut to compress, resulting in a ""spring effect that was multiplied by removing reverse thrust rapidly."" The airplane then pitched up and the empennage struck the ground, resulting in substantial damage to the airframe. The pilot reported that there were no pre-accident mechanical malfunctions or failures of the airplane's systems. PROBABLE CAUSE: ""The ground service vehicle operator's failure to yield right of way to the airplane due to distraction, which necessitated the pilot's use of reverse thrust and braking to avoid a collision and resulted in the airplane's empennage striking the ground.""Accident investigation:   Investigating agency: NTSB Report number: ERA15LA135 Status: Investigation completedDuration: 2 years and 3 monthsDownload report:  Final report Sources: NTSB   Location  Images: photo (c) NTSB; Baltimore/Washington International Thurgood Marshall Airport, MD (BWI); 24 February 2015 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150224-1"
"18:25","    de Havilland Canada DHC-8-102","Tuesday 24 February 2015","Air Canada Express, opb Jazz Aviation","C-GTAI","078","1987","Pratt & Whitney Canada PW120A","0 / Occupants: 18","0","Substantial, repaired","Accident","Sault Ste. Marie Airport, ON (YAM) -   Canada","Landing","Passenger - Scheduled","Toronto-Pearson International Airport, ON (YYZ/CYYZ)","Sault Ste. Marie Airport, ON (YAM/CYAM)"," TSB","Accident investigation report completed and information captured","Air Canada Express flight 7795 was a scheduled domestic flight from Toronto/Lester B. Pearson International Airport, Canada, to Sault Ste. Marie Airport. On board the DHC-8-102 aircraft were 15 passengers, 2 flight crew members, and 1 cabin crew member. The captain performed the role of pilot flying (PF) and the first officer performed the role of pilot monitoring (PM). Just prior to descent from cruise altitude, the PF briefed the PM for the expected approach into Sault Ste. Marie. The PF was aware of the marginal weather conditions and included the possibility of a go-around and diversion in the briefing. As part of the briefing, the flight crew set the approach speed bugs to the appropriate speed for aircraft weight and flight conditions. The crew determined that the applicable landing reference speed (Vref) was 96 knots, which required an approach speed bug setting of 101 knots. When the aircraft was approximately 42 nautical miles (nm) from CYAM, the controller at the Toronto Area Control Centre cleared the flight to descend to 5000 feet above sea level (ASL) and, given the expected weather conditions, requested that the crew report when they had the airport in sight for the visual approach. As AC7795 reached 15 nm from Sault Ste. Marie in level flight at 5000 feet ASL, the crew reported that the in-flight visibility was reduced due to ice crystals. In consideration of this, they requested to be cleared for the VOR/DME approach to runway 30, rather than the visual approach, and were cleared as requested. While descending out of 3000 feet ASL, the flight crew passed through the area of ice crystals and acquired the airport visually. Although the flight was now in visual conditions, the crew noticed a significant snow shower approaching the arrival runway from the west. They reported these conditions to the controller, who cleared the flight for the visual approach, instructing them to deviate as necessary from the VOR approach. At 18:21:34 the aircraft passed over the final approach fix, 8.7 nm from the runway threshold, at a height of 2840 feet above ground level (AGL) and an indicated airspeed of 204 knots. The aircraft was descending on a 3Â° vertical path, although this was done visually, rather than with avionics-based vertical navigation guidance. The aircraft slowly decelerated from 204 to 181 knots while maintaining the 3Â° vertical path in descent from 2840 feet to 1500 feet. At 18:22:50, when AC7795 was 5 nm from Sault Ste. Marie, the flight crew contacted the Sault Ste. Marie control tower for landing clearance. The controller informed the crew that the wind was from 310Â° magnetic (M) at 22 knots with gusts to 29 knots, and mentioned the line of weather currently rolling across the runway. The controller further informed the crew that, due to this weather, the runway visual range (RVR) visibility had decreased to 1100 feet, with the runway lights set to level 4 intensity. The PM responded that they could see the approaching weather. At 18:23:05 and at 1500 feet, the power levers were moved toward flight idle and the engine torque reduced to between 3% and 4%. The aircraft began to decelerate more rapidly. The tower controller then informed AC7795 that the RVR had now reduced to 1000 feet, with the runway lights now at level 5 (full) intensity. Wind was reported as from 310Â°M at 25 knots, and JZA7795 was cleared to land. At 18:23:49, at 1000 feet and 2.8 nm from the runway threshold, the flaps were extended to 15Â° and the PF increased torque to 25%. The aircraft's airspeed was 148 knots. Between 1000 feet and 500 feet on approach, the aircraft generally maintained the 3Â° vertical path as the speed decreased from 148 to 122 knots. The engine torque varied during that time between 5% and 30% to account for configuration changes and wind gusts. At 500 feet, the airspeed was 122 knots, or 21 knots higher than the bugged approach speed of 101 knots. The aircraft was on the appropriate vertical path and torque was steady at 25%. The PF made the 8Â° left turn to align the aircraft with the runway heading. At 18:24:56, air traffic control (ATC) provided one last update to JZA7795, stating that the RVR was now 1200 feet. At 200 feet and at an airspeed of 124 knots, the PF began to reduce torque to idle and, as a result, the airspeed began to decrease rapidly. Although the aircraft's nose-up pitch was gradually increased and vertical speed was relatively stable, the vertical path steepened due to the decreasing airspeed and resultant ground speed reduction. The aircraft drifted below the 3Â° vertical path. This would normally be visually indicated by 4 red lights on the precision approach path indicator (PAPI), meaning the aircraft is too low. At some point below 200 feet, the flight crew lost visual reference to the ground due to the approaching weather system of blowing snow. The approach was continued. At 18:25:15, the terrain awareness and warning system (TAWS) issued a verbal alert to the pilots indicating that the aircraft's height was 50 feet. Then, at 20 feet, torque was increased toward 30%. At 18:25:19, the aircraft contacted the ground approximately 450 feet (137 meters) prior to the runway threshold at an airspeed of 94 knots. The ground preceding the runway was covered in approximately 8 to 12 inches of snow. The aircraft was in a level pitch attitude when it contacted the surface and touched down with a peak vertical acceleration of 2.32g. Following touchdown, the nose landing gear assembly and wheel struck and damaged an approach light located 300 feet prior to the runway threshold. The flight crew heard a thump, but had not seen the light and were unsure what had caused the noise. The aircraft came to a stop on the runway centreline, approximately 1500 feet past the threshold. The flight crew assessed the ground visibility as very poor, due to the blowing snow. Unsure of the aircraft's status, the flight crew informed the tower controller that the aircraft may have landed short of the runway and may have clipped the nosewheel. The crew asked the control tower to send a vehicle to their position to assess the situation, and requested that a bus be sent to move the passengers. When the emergency vehicles arrived and assessed the condition of the aircraft, no significant damage was noticed. Upon receiving this information, the flight crew elected to taxi the aircraft to the gate. The aircraft taxied to the gate without further incident, and the crew shut down the engines and deplaned the passengers. The crew did not believe there was damage to the aircraft and, therefore, did not pull the circuit breaker to prevent the cockpit voice recorder data from being overwritten. As a result, relevant data that would have been captured on the 30-minute cockpit voice recorder was overwritten while the aircraft remained electrically powered at the gate. After exiting the aircraft at the gate, the crew was notified of damage to an approach light and contacted maintenance to have the aircraft inspected. The aircraft sustained significant damage, mostly localized to the area near the nose landing gear, which had struck the approach light. The nose gear and nose gear doors were damaged and required replacement. Additionally, both main landing gear were determined to have exceeded load limits and required replacement. Findings as to causes and contributing factors: 1. The company standard operating procedures require an approach speed of Vref + 5 knots; however, this is being interpreted by flight crews as a target to which they should decelerate, from 120 knots, once the aircraft is below 500 feet. As a result, the majority of examined approaches, including the occurrence approach, were unstable, due to this deceleration. 2. Due to ambiguity in the guidance and uncertainty as to the required speeds during the approach, the crew did not recognize that the approach was unstable, and continued. 3. On the approach, the pilot flying reduced power to idle to reduce the approach speed from 122 knots toward 101 knots at 200 feet above ground level. This steepened the aircraft's vertical path. 4. The rapidly decreasing visibility resulted in the airport environment and the precision approach path indicator lights becoming obscured; as a result, the steepened vertical profile went unnoticed and uncorrected. 5. Although the loss of visual reference required a go-around, the crew continued the approach to land as a result of plan continuation bias. 6. The terrain awareness and warning system did not alert the crew to the aircraft's proximity to the ground once the aircraft was below 50 feet, possibly due to the rapid rate of closure. This lack of warning contributed to the crew not being aware of the aircraft's height above ground. 7. Due to the uncorrected steepened vertical profile, loss of visual reference, and lack of normal terrain warning, the aircraft contacted the surface approximately 450 feet prior to the runway threshold. Findings as to risk: 1. If guidance provided to flight crews allows for large tolerance windows, and crews are not trained to recognize an unstable condition, then there is a continued risk that flights that are unstable will be continued to a landing. 2. If approaches that require excessive deceleration below established stabilization heights are routinely flown, then there is a continued risk of an approach or landing accident. 3. If crews do not report unstable approaches and operators do not conduct flight data monitoring but rely only on safety management system reports to determine the frequency of unstable approaches, there is a risk that these issues will persist and contribute to an accident.Accident investigation:   Investigating agency: TSB Report number: A15O0015 Status: Investigation completedDuration: 2 years Download report:  Final report Sources: Flightaware  Sault Star 28-2-2015   Location  Images: photo (c) Google Earth; Sault Ste. Marie Airport, ON (YAM/CYAM) photo (c) Timo Blossfeld; Montreal-Trudeau International Airport, QC (YUL/CYUL); 28 June 2014 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20150224-0"
"20:00","    Boeing 737-8AS (WL)","Wednesday 25 February 2015","Ryanair","EI-DAC","29938/1240","2002","CFMI CFM56-7B","0 / Occupants:","0","None","Accident","near Bordeaux -   France","En route","Passenger - Scheduled","Reus Airport (REU/LERS)","Bruxelles-Sud Charleroi Airport (CRL/EBCI)"," BEA","Accident investigation report completed and information captured","While preparing the flight, the crew asked for a modification to the flight plan due, in particular, to the risk of severe turbulence on the planned track. The new track meant that the crew would fly to the west of and alongside the air mass where the risk of severe turbulence was forecast. Shortly before reaching the en-route flight level, the crew asked the controller if turbulence had been reported in the sector. The controller replied that no turbulence had been reported.On approaching the air mass concerned by the SIGMET, the aeroplane entered a zone of turbulence. The suddenness and strength of the turbulence resulted in injury to two cabin crew members who were carrying out their customer-service duties.Accident investigation:   Investigating agency: BEA Report number:  Status: Investigation completedDuration: Download report:  Final report Sources: https://bea.aero/en/investigation-reports/notified-events/detail/accident-to-the-boeing-737-registered-ei-dac-operated-by-ryanair-on-25-02-2015-en-route/ Revision history:Date/timeContributorUpdates Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":1,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/309532"
"18:27 LT","    Boeing 747-468","Wednesday 25 February 2015","Saudi Arabian Airlines","HZ-AIX","28341/1182",NA,NA,"0 / Occupants:","0","Unknown","Accident","Jeddah -   Saudi Arabia","Take off","Unknown","Jeddah","Kano",NA,"Information is only available from news, social media or unofficial sources","Saudi Arabian Airlines flight SV403, a Boeing 747-400, was rotating for takeoff from Jeddah when parts of an engine cowling separated, prompting the crew to return to Jeddah for a safe landing. Sources: NTSB DCA15WA075 History of this aircraft Other occurrences involving this aircraft ï»¿  5 August 2014 HZ-AIX Saudi Arabian Airlines 0 Manila non Taxiway excursion Revision history:Date/timeContributorUpdates Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/309579"
