"Time","Type","Date","Owner.operator","Registration","MSN","Year.of.manufacture","Engine.model","Fatalities","Other.fatalities","Aircraft.damage","Category","Location","Phase","Nature","Departure.airport","Destination.airport","Investigating.agency","Confidence.Rating","Narrative","detail_link"
"20:06","    Hawker Beechcraft 390 Premier IA","Wednesday 20 February 2013","The Vein Guys","N777VG","RB-208","2007Total airframe hrs:503 hours","Williams International FJ44-2A","5 / Occupants: 7","0","Destroyed, written off","Accident","Thomson-McDuffie County Airport, GA -   United States of America","Initial climb","Executive","Nashville-John C. Tune Airport, TN (KJWN)","Thomson-McDuffie County Airport, GA (KHQU)"," NTSB","Accident investigation report completed and information captured","A Premier 1A corporate jet, registered N777VG, was destroyed in a landing accident at Thomson-McDuffie County Airport, GA, USA. The captain and the co-pilot survived. The remaining five occupants were killed. The airplane departed Nashville-John C. Tune Airport, TN about 18:27 CST on a flight to Thomson-McDuffie County Airport, GA.  According to the cockpit voice recorder (CVR), after the landing gear was lowered, about 20:04, the copilot noted that the ""ANTI SKID FAIL"" annunciator light illuminated. The pilot continued the approach, and, about 20:05, the airplane touched down on runway 10. The takeoff warning horn sounded about 0.3 seconds before the pilot stated that he was performing a go-around. The airplane lifted off near the departure end of the runway. The copilot directed the pilot to increase pitch. According to EGPWS data, as the airplane climbed to an altitude of about 63 ft (19 m) above the ground, about 9 seconds after liftoff, the left wing struck a utility pole located about 0.25 miles (400 m) east of the departure end of the runway. The airplane continued about 925 ft (282 m) before colliding with trees and terrain. It was destroyed by impact forces and a postcrash fire. Runway 10 is a 5503 ft (1677 m) long asphalt runway. The National Transportation Safety Board determines the probable cause(s) of this accident to be: ""The pilot's failure to follow airplane flight manual procedures for an antiskid failure in flight and his failure to immediately retract the lift dump after he elected to attempt a go-around on the runway. Contributing to the accident were the pilot's lack of systems knowledge and his fatigue due to acute sleep loss and his ineffective use of time between flights to obtain sleep.""METAR: 01:35 UTC / 20:35 local time: KHQU 210135Z AUTO 26003KT 10SM 06/M03 A3012 RMK AO1 T00611026Wind 260 degrees at 3 knots; Visibility: 10 or more miles; Temperature: 6Â°C; Dewpoint: -3Â°C; Pressure: 1020 mb.Accident investigation:   Investigating agency: NTSB Report number: ERA13MA139 Status: Investigation completedDuration: 1 year and 8 monthsDownload report:  Final report Sources: NTSB  Augusta Chronicle   Location  Images: photo (c) NTSB; Thomson-McDuffie County Airport, GA; February 2013; (publicdomain) photo (c) NTSB; Thomson-McDuffie County Airport, GA; February 2013; (publicdomain) photo (c) NTSB; Thomson-McDuffie County Airport, GA; February 2013; (publicdomain) photo (c) NTSB; Thomson-McDuffie County Airport, GA; February 2013; (publicdomain) Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130220-0"
"17:45 LT","    Embraer ERJ-190AR","Sunday 24 February 2013","Frontier Airlines, opb Republic Airlines","N164HQ","19000275Total airframe hrs:10253 hours",NA,"GE CF34-10E5A1","0 / Occupants: 4","0","None","Accident","Tunica Municipal Airport, MS (UTM/KUTA) -   United States of America","Landing","Ferry/positioning","Kinston Regional Jetport, NC (ISO/KISO)","Tunica Municipal Airport, MS (UTM/KUTA)"," NTSB","Accident investigation report completed and information captured","At the conclusion of a repositioning flight with no passengers on board, a cabin attendant was seriously injured when she was struck by an unsecured galley cart during landing. Contrary to company training, guidance, and checklists, the cabin attendant was standing in the forward cabin, and the galley cart was left unsecured in the aft galley before touchdown. During landing and deceleration, the cart travelled the length of the cabin and collided with the unseated cabin attendant. According to the cabin attendant, the cart that struck her was part of her area of responsibility, and examination of the galley cart wheel locks and the galley cart receptacle locks after the accident revealed they operated as designed, with no anomalies noted. Probable Cause: The cabin attendant's failure to follow published guidance and checklists before and during landing.Accident investigation:   Investigating agency: NTSB Report number: ERA13CA147 Status: Investigation completedDuration: 4 monthsDownload report:  Final report Sources: NTSB ERA13CA147  Location  Revision history:Date/timeContributorUpdates02-Jun-2023 16:21 ASN Update Bot Added Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/314325"
"","    Let L-410UVP-E9","Thursday 28 February 2013","United Nations - UN, lsf Heli Air Services","LZ-CCJ","022634","1991","Walter M-601E","0 / Occupants: 2","0","Destroyed, written off","Accident","Wau Airport (WUU) -   South Sudan","Landing","Ferry/positioning","","Wau Airport (WUU/HSWW)",NA,"Information is only available from news, social media or unofficial sources","A Let L-410UVP-E9 plane, operated on behalf of the United Nations mission in South Sudan, sustained substantial damage in a landing accident at Wau, South Sudan. Both occupants survived the accident. Photos of the accident show a collapsed nose landing gear and significant fire damage in the forward fuselage.Sources: Photo after the accident  UN Plane Catches Fire On Landing (Gurtong.net)   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130228-0"
"20:10","    Airbus A310-304","Saturday 2 March 2013","SATA Internacional","CS-TGU","571","1991Total airframe hrs:60612 hoursCycles:20239 flights","General Electric CF6-80C2A2","0 / Occupants: 125","0","Substantial, repaired","Accident","Ponta Delgada-JoÃ£o Paulo II Airport, Azores (PDL) -   Portugal","Landing","Passenger - Scheduled","Lisboa-Portela de SacavÃ©m Airport (LIS/LPPT)","Ponta Delgada-JoÃ£o Paulo II Airport, Azores (PDL/LPPD)"," GPIAA","Accident investigation report completed and information captured","SATA Internacional flight S4129 departed Lisbon Airport at 19:06 UTC bound for Ponta Delgada Airport, in the Azorean island of SÃ£o Miguel. There were 8 crew members and 117 passengers on board. The copilot was Pilot Flying.  After an uneventful flight of approximately two hours, the aircraft was established on ILS, for landing on runway 30 at Ponta Delgada Airport. Final approach was performed with both autopilots engaged in LAND mode and Auto Throttle engaged with SPEED mode selected. The aircraft was stabilized on glide slope and localizer, with an approach airspeed Vapp of 132 kts, for a Vref of 126 kts. Descending through 286ft (Radio Altimeter) the autopilots were disengaged. The aircraft was thereafter flown manually, assisted by the use of flight directors and autothrottle. Below 20 feet at a slightly high descent rate there was a short flare followed by a light bounce with spoilers extended. The ensuing aircraft's natural aerodynamic tendency was an increase in the pitch attitude in conjunction with a pulling force exerted on the control column with a high pitch rate (3Â°/s) and increasing high pitch up attitude (up to 14.82Â°). This manoeuvre, most likely to avoid a hard nose wheel ground contact, made the tail strike the ground. By the time the main landing gear shock absorbers were fully compressed the aircraftÂs pitch angle had exceeded the ground/ tail clearance of 13.2Â°. The aircraft was taxied to the apron and a maintenance preliminary check was performed. The aircraft had sustained serious damage to the underside of the rear fuselage, where the lower skin panels were abraded by contact with the runway surface. In some areas, the skin was buckled through its full thickness and some vertical struts bent the attachment area in the airframe structure. CAUSES OF THE ACCIDENT PRIMARY CAUSE Inadequate recovery handling of a bounced firm landing (deviation from recommended flying pilot technique). CONTRIBUTING FACTORS The following were considered as contributing factors: a) High sink rate prior to and during flare; b) Aircraft firm landing followed by a light bounce; c) Crew momentary unawareness of aircraft position (in the air) and intentional column pulling action, trying to smooth nose wheel contact with ground; d) The presence of a tailwind component during the flare phase above recommended 10kts limits; e) Aircraft's center of gravity at a slightly backward position but this factor is of marginal contribution only; f) The decision to land on damp runway 30, with tailwind component marginal to the maximum permitted (10kts), instead of a circling to land to the actual runway (12) in use or the decision to discontinue the approach via a go-around procedure; g) A bounce recovery at night (with less visual references) characterized by taking place very close to the ground (less than 20 feet) hence allowing for a very short reaction time from the PF and little control effectiveness of the aircraft (throttle retarded and normal configuration to land); h) The existing take-off / landing certification standards, which were based on the attainment of the landing reference speeds, and flight crew training that was based on the monitoring of and response to those speeds, hindering crew to detect degraded landing speed and sink rate.METAR: 20:30 UTC / 19:30 local time: LPPD 022030Z 15014KT 9999 -SHRA SCT016 14/12 Q099721:00 UTC / 20:00 local time: LPPD 022100Z 17013KT 9999 -SHRA SCT015 SCT030 13/12 Q0997Accident investigation:   Investigating agency: GPIAA Report number: 02/ACCID/2013 Status: Investigation completedDuration: 2 years Download report:  Final report Sources:  Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":1,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130302-1"
"13:45","    Antonov An-2T","Saturday 2 March 2013","DOSAAF","RF-01024","1G194-39","1981",NA,"0 / Occupants: 14","0","Substantial, written off","Accident","2 km from Rybinsk Airport (RYB) -   Russia","En route","Parachuting","Rybinsk Airport (RYB/UUBK)","Rybinsk Airport (RYB/UUBK)",NA,"","The An-2 departed on a para-dropping flight from Rybinsk when it suffered engine problems shortly after takeoff. The crew attempted an emergency landing, but the aircraft came down in a snow-covered wooded area some 2 km from the airfield, both pilots escaped unhurt while 1 of the 12 skydivers was slightly injured.Sources: Russian Emergency Situations Ministry   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130302-0"
"17:55","    Fokker 50","Monday 4 March 2013","Compagnie Africaine d'Aviation - CAA","9Q-CBD","20270","1992","Pratt & Whitney Canada PW125B","7 / Occupants: 10","0","Destroyed, written off","Accident","Goma Airport (GOM) -   Congo (Democratic Republic)","Approach","Cargo","Lodja Airport (LJA/FZVA)","Goma Airport (GOM/FZNA)",NA,"Information is only available from news, social media or unofficial sources","A Fokker 50 passenger plane, operated by Compagnie Africaine d'Aviation (CAA) was destroyed in an accident near Goma Airport (GOM), Democratic Republic of the Congo. There were ten people on board the Fokker 50, three passengers, six crew members and a loadmaster. The three passengers survived the accident. The airplane reportedly came down in a residential area as it was preparing to land in poor weather following a domestic flight from Goma Airport (GOM).Sources: RadioOkapi  AP  DigitalCongo   Location  Images: photo (c) MONUSCO/Sylvain Liechti; near Goma Airport (GOM); 04 March 2013; (CC:by-sa) photo (c) MONUSCO/Sylvain Liechti; near Goma Airport (GOM); 05 March 2013; (CC:by-sa) photo (c) MONUSCO/Sylvain Liechti; near Goma Airport (GOM); 05 March 2013; (CC:by-sa) photo (c) MONUSCO/Sylvain Liechti; near Goma Airport (GOM); 05 March 2013; (CC:by-sa) photo (c) Harro Ranter / ASN; Amsterdam-Schiphol International Airport (AMS/EHAM); 26 April 2004 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130304-1"
"08:39","    Hawker Beechcraft 390 Premier IA","Monday 4 March 2013","Global Jet Luxembourg","VP-CAZ","RB-202","2007Total airframe hrs:1388 hoursCycles:1404 flights","Williams International FJ44-2A","2 / Occupants: 3","0","Destroyed, written off","Accident","0,5 km SE of Annemasse Airport (QNJ) -   France","Take off","Private","Annemasse Airfield (QNJ/LFLI)","GenÃ¨ve-Cointrin Airport (GVA/LSGG)"," BEA","Accident investigation report completed and information captured","A Premier 1A jet, registered VP-CAZ, was destroyed in an accident near Annemasse Airport (QNJ), France. There were three people on board. The pilot and a passenger seated in the cockpit were killed. Another passenger, seated in the rear on the right side of the airplane was severely injured. The airplane was parked on the platform at Annemasse Airport overnight. The temperature was -2Â°C and humidity was 98% with fog or low clouds as the pilot prepared for a 5-minute VFR flight to GenÃ¨ve-Cointrin Airport (GVA). The pilot started the takeoff from runway 12 at 08:38:18. Rotation occurred 19 seconds later. Several witnesses reported seeing the airplane with a high nose-up pitch attitude, with a low rate of climb. Three seconds after the rotation the ""Bank Angle"" warning, indicating excessive bank, and then the stall warning, was recorded several times on the CVR. Several witnesses saw the airplane turn sharply to the right and then to the left. Fifteen seconds after the rotation, the left main landing gear struck the roof of a house about 500 m from the threshold of runway 30 at Annemasse. The airplane then collided with the ground. During the impact sequence, all three elements in the landing gear and the left wing were torn away from the rest of the aeroplane. It then slid along the ground for a distance of about 100 m before hitting a garden shed, a low wall and some trees in the garden of a second house. The airplane caught fire and came to a stop. Causes of the Accident: ""The pilotÂs insufficient appreciation of the risks associated with ground-ice led him to take off with contamination of the critical airframe surfaces. This contaminant deposit then caused the aerodynamic stall of the aeroplane and the loss of control shortly after lift-off.""Accident investigation:   Investigating agency: BEA Report number: vp-z130304 Status: Investigation completedDuration: 1 year 1 monthDownload report:  Final report Sources: Le Dauphine Libere  NTSB  BEA  SKYbraryÂ    Location  Images: photo (c) Remo Garone; GenÃ¨ve-Cointrin Airport (GVA/LSGG); 23 September 2009 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130304-0"
"07:41","    Beechcraft B200 King Air","Wednesday 6 March 2013","Aero Transporte SA - ATSA","OB-1992-P","BB-1682","2000Total airframe hrs:3859 hoursCycles:4318 flights","Pratt & Whitney Canada PT6A-42","9 / Occupants: 9","0","Destroyed, written off","Accident","1,4 km S of Pias Airport -   Peru","En route","Passenger - Non-Scheduled/charter/Air Taxi","Lima-Jorge ChÃ¡vez International Airport (LIM/SPIM)","Pias Airport (SPIS)"," CIAA","Accident investigation report completed and information captured","A Beechcraft B200 King Air was destroyed in an accident near Pias Airport, Peru. All nine on board were killed. The airplane was chartered by Minera AurÃ­fera Retamas SA (MARSA) to transport seven employees to a mining site. It took off from Lima at 06:25 hours local time, bound for Pias, Peru. After flying over the PÃ­as lagoon and seeing that the surrounding areas were covered by low clouds, especially the stretch from the beginning of the turn to the final leg of approach to the aerodrome, the crew chose to fly over the aerodrome in the opposite direction to the landing (140Â°). The flight then turned to the right and moved away on a course of approximately 170Â°, in order to make, a teardrop approach at low altitude and intercept the landing trajectory at heading 320Â°. While in landing configuration, the aircraft began a pronounced left turn at low altitude, approximately 4 km from the aerodrome, flying very close to the high and low voltage power lines installed parallel to the entrance ravine. The aircraft hit two cables of and subsequently impacted a slope of a ravine at 07:41 hours. A post-impact fire erupted. PROBABLE CAUSE: Loss of control of the aircraft due to impact with high-voltage cables, caused by the loss of visual references during approach to land at the PIAS aerodrome, in inappropriate weather conditions. CONTRIBUTOR FACTORS: Inadequate meteorological information provided by the PIAS aerodrome flight coordinator that did not reflect the actual weather condition of the area. Lack of a procedure card to carry out the descent, approach, landing and takeoff atPIAS, considering the visual and operational meteorological limitations in the area. Limited co-pilot training that does not allow them to develop skills for an effective CRM in normal and emergency procedures.Accident investigation:   Investigating agency: CIAA Report number: CIAA-ACCID-002-2013 Status: Investigation completedDuration: 6 monthsDownload report:  Final report Sources:  Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130306-0"
"19:21","    Boeing 757-232","Thursday 7 March 2013","Delta Air Lines","N698DL","29911/885","1999Total airframe hrs:46669 hours","Pratt & Whitney PW2037","0 / Occupants: 148","0","Substantial, repaired","Accident","Atlanta-William B. Hartsfield International Airport, GA (ATL) -   United States of America","Landing","Passenger - Scheduled","Santa Ana-John Wayne International Airport, CA (SNA/KSNA)","Atlanta-William B. Hartsfield International Airport, GA (ATL/KATL)"," NTSB","Accident investigation report completed and information captured","A Boeing 757-200, registration N698DL, operated by Delta Air Lines as flight 1693 from Orange County Airport, Santa Ana, California (KSNA) to the Hartsfield Jackson International Airport, Atlanta, Georgia (KATL), experienced a tailstrike while landing on runway 28. The aircraft was substantially damaged, and there were no injuries to the 148 occupants. Weather at the time of the event was reported as winds from 340 degrees at 6 knots, clear skies and 10 miles visibility. According to the flight crew, the preflight, departure and enroute segments of the flight were normal. The approach was flown with a Vref speed of 129 knots and 25 degrees of flap. Upon landing, the first officer called ""speedbrakes not activated"" and manually deployed the speedbrakes. The captain reported he felt the airplane ""float"" and attempted to maintain landing attitude. FDR data indicated that the airplane made an initial touchdown, followed by a brief gear squat switch deactivation, consistent with a slight bounce or light touchdown; the speedbrakes were then manually deployed. Airspeed decayed to approximately 115 knots and pitch attitude increased to about 11 degrees. The Delta 757/767 Flight Crew Training Manual specifies that contact with the runway is possible with pitch attitude greater than 10.5 degrees, with flaps 25 and airspeed of 10 knots below Vref. The airplane rolled out and taxied to the gate uneventfully. While preparing the aircraft for the next flight the flight crew was informed by maintenance personnel of damage to the tail section of the aircraft. Aircraft inspection revealed an 8 foot scrape on the lower aft fuselage, damage to several stringers and buckling of the aft pressurization dome. PROBABLE CAUSE: ""The pilot's failure to maintain correct airspeed and pitch attitude at touchdown.""Accident investigation:   Investigating agency: NTSB Report number: DCA13CA065 Status: Investigation completedDuration: 11 monthsDownload report:  Final report Sources: NTSB   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130307-1"
"08:33","    Fairchild SA227-AC Metro III","Thursday 7 March 2013","Bin Air","D-CAVA","AC-758B","1990","Garrett TPE331-11U-612G","0 / Occupants: 2","0","Substantial, repaired","Accident","Dublin Airport (DUB) -   Ireland","Landing","Cargo","Manston-Kent International Airport (MSE/EGMH)","Dublin Airport (DUB/EIDW)"," AAIU","Accident investigation report completed and information captured","A Swearingen SA-227AC Metro III cargo plane, D-CAVA, sustained substantial damage in a landing accident at Dublin Airport (DUB), Ireland. Both crew members were not injured. Bin Air flight BID-3B originated in Manston International Airport, UK (MSE).  The aircraft was cleared to land on runway 10 at Dublin. The approach was a CAT 1 approach. Weather conditions at Dublin were poor with visibility approximately 1,100 metres and a cloudbase of approximately 300 ft. Dublin was operating in low visibility abeyance. Runway Visual Ranges (RVRs) at 08:28 hrs were 1,600 m at touchdown, 1,800 m at midpoint and 1.600 m at stopend. The aircraft broke out of cloud at about 650 ft, approximately 200 ft above the minimum for the CAT 1 approach, and the pilots could see three white Precision Approach Path Indicator (PAPI) lights. As per normal procedure, after landing the First Officer who was Pilot Flying (PF) gave the controls to the captain who was Pilot Not Flying (PNF) so the he (PF) could complete the ""Leaving the Runway"" checklist. This checklist is completed from memory and included booster pump and flap-to-zero selections. The PNF recalled that during the landing roll, while the aircraft was braking and the indicated airspeed was below 90 kts, the nose gear suddenly collapsed. Both propellers contacted the runway surface and the aircraft quickly came to a halt resting on its nose. The Flight Crew then shutdown both engines, requested fire service assistance, selected batteries & generators to OFF and evacuated the aircraft through the cabin door. The Airport Fire Fighting personnel were on the scene within two minutes. There was no fire. The PF reported that it was a foggy day and that the approach was flown on limits with a lot of tension because of the uncertainty as to whether the aircraft would be able to land at Dublin. He described how concerns that fog might roll in raised his stress levels during the approach. During the landing roll, the landing gear selector was inadvertently moved to the UP position. This mistake was immediately recognised and the selector was returned to the DOWN position, but the nose-wheel retraction, which had been initiated, continued. The PF was unable to say definitively why the landing gear selector may have been mis-selected to UP, but he said that the intention may have been to move the Flap Selector instead. PROBABLE CAUSE: 1. Inadvertent selection of the landing gear selector to the UP position during the landing roll. CONTRIBUTORY CAUSES: 1. Reduced task focus by the PF following a tense and stressful limits approach. 2. Inactive landing gear interlock protection system due to the aircraft speed.Accident investigation:   Investigating agency: AAIU Report number: AAIU Report No. 2013-010 Status: Investigation completedDuration: 4 monthsDownload report:  Final report Sources:  Location  Images: photo (c) Timo Blossfeld; Hamburg-FuhlsbÃ¼ttel Airport (HAM/EDDH); 25 May 2008 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20130307-0"
