"Time","Type","Date","Owner.operator","Registration","MSN","Year.of.manufacture","Engine.model","Fatalities","Other.fatalities","Aircraft.damage","Category","Location","Phase","Nature","Departure.airport","Destination.airport","Investigating.agency","Confidence.Rating","Narrative","detail_link"
"13:40","    Cessna 208 Caravan I","Saturday 9 February 2019","RICO Taxi AÃ©reo","PR-RTA","20800380","2004",NA,"0 / Occupants: 10","0","Substantial, written off","Accident","231 km SSW of CaracaraÃ­, RR -   Brazil","Landing","Passenger - Non-Scheduled/charter/Air Taxi","Manaus-Eduardo Gomes International Airport, AM (MAO/SBEG)",""," CENIPA","Accident investigation report completed and information captured","The float-equipped Cessna Caravan aircraft took off from the Manaus-Eduardo Gomes International Airport in Brazil, bound for a fishermen's camp located on the Xeriuini River in order to transport personnel, with two pilots and eight passengers on board. During the landing on the river the aircraft's left wing collided with a tree and stopped in the jungle, on the river bank. The aircraft had damage to the propeller, both wing leading edges, the root of the left wing, the landing gear and the floats. Contributing Factors - Attention - you contributed; - Piloting judgment - contributed; - Perception - contributed; - Management planning - undetermined; - Decision-making process - contributed; - Organizational processes - contributed and - Support systems - contributedAccident investigation:   Investigating agency: CENIPA Report number: A-029/CENIPA/2019 Status: Investigation completedDuration: 1 year 1 monthDownload report:  Final report Sources: CENIPA History of this aircraft Other occurrences involving this aircraft ï»¿  9 October 2005 PR-RTA RICO Taxi AÃ©reo 0 Rio Negro, AM w/o Runway mishap Location  Revision history:Date/timeContributorUpdates15-Mar-2024 19:45 ASN Updated [Source, Accident report, ]15-Mar-2024 19:47 ASN Updated [Accident report, ] The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190209-2"
"","    Embraer ERJ 190AR (ERJ-190-100 IGW)","Saturday 9 February 2019","Kenya Airways","5Y-FFF","19000594","2013","General Electric CF34-10E6","0 / Occupants:","0","Substantial, written off","Other","Nairobi-Jomo Kenyatta International Airport (NBO) -   Kenya","Standing","-","-","-",NA,NA,"A Kenya Airways Embraer ERJ-190AR (5Y-KYR) was being serviced on the apron at Nairobi-Jomo Kenyatta International Airport in Kenya. Chocks were placed at the wheels. As the engine were powered, the aircraft jumped the chocks. It collided with another parked Kenya Airways Embraer ERJ-190AR (5Y-FFF). Both aircraft suffered serious damage.Sources:  Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190209-1"
"","    Embraer ERJ 190AR (ERJ-190-100 IGW)","Saturday 9 February 2019","Kenya Airways","5Y-KYR","19000468","2011","General Electric CF34-10E6","0 / Occupants:","0","Substantial, written off","Other","Nairobi-Jomo Kenyatta International Airport (NBO) -   Kenya","Standing","-","-","-",NA,NA,"A Kenya Airways Embraer ERJ-190AR (5Y-KYR) was being serviced on the apron at Nairobi-Jomo Kenyatta International Airport in Kenya. Chocks were placed at the wheels. As the engine were powered, the aircraft jumped the chocks. It collided with another parked Kenya Airways Embraer ERJ-190AR (5Y-FFF). Both aircraft suffered serious damage.Sources:  Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190209-0"
"10:06","    Raytheon Beechjet 400A","Monday 11 February 2019","Stein's Aircraft Services","N750TA","RK-226","1999Total airframe hrs:6224 hours","Pratt & Whitney Canada JT15D-5","0 / Occupants: 3","0","Substantial","Accident","Richmond Municipal Airport, IN (RID) -   United States of America","Landing","Executive","Waukesha Airport, WI (UES/KUES)","Richmond Municipal Airport, IN (RID/KRID)"," NTSB","Accident investigation report completed and information captured","The Beech 400A airplane, N750TA, collided with ground objects and terrain following a landing overrun on runway 24 at the Richmond Municipal Airport (RID), Indiana, USA. The three occupants were uninjured. The airplane sustained substantial wing and fuselage damage. After reviewing the weather at the destination airport the pilots decided they would be landing on runway 24 using the GPS approach. They reviewed weather at least ""4 or 5 times"" on the installed avionics display and the pilot stated that the displayed information indicated conditions of 1.5 miles visibility, ceiling of 1,500 ft, wind 090 at 4 knots, with fog and mist. The crew discussed the approach and talked about having a 4 knot quartering tailwind. When the airplane was near Richmond, the first officer listened to the automated weather observing system recording and it was reporting 3/4 mile visibility and 1,500 ft ceiling, scattered 300, wind 090 at 4 knots, temp 0C, dew point 0 C, altimeter 30.13 inches of mercury. The pilot indicated, ""All this information said we had the numbers to make the approach to runway 24, (5,500 feet long)."" The pilot used the autopilot fly the approach to just before minimums. The airplane was about ""300 ft"" and the first officer called the runway to the left. The pilot looked up and saw the precision approach path indicator lights to the left and the runway straight ahead. However, the runway appeared to have a ""very light coating of snow on it."" The pilot elected to land and apply full thrust reverse and braking. The pilot also queried the first officer about the spoilers and the first officer confirmed the spoilers were out. A few seconds later the pilot felt the airplane was not slowing much and advised the first officer that the airplane was going to go off the end. At that point, the first officer said that he saw the 2,000 ft marker ahead of the airplane. Both pilots were pushing the brakes as hard as they could and full reverse was applied. The airplane went off the end of the runway and ended up across a road near the runway. Probable Cause: The flight crew's decision to continue an unstable approach under conditions that exceeded the airplane's landing performance capabilities, which resulted in a runway overrun and impact with terrain.METAR: 14:55 UTC / 09:55 local time: KRID 111455Z AUTO 08004KT 1/2SM FG SCT003 OVC015 00/00 A3012 RMK AO215:15 UTC / 10:15 local time: KRID 111515Z AUTO 08004KT 1SM BR SCT003 OVC015 00/00 A3013 RMK AO2Accident investigation:   Investigating agency: NTSB Report number: CEN19LA090 Status: Investigation completedDuration: 2 years and 2 monthsDownload report:  Final report Sources: NTSB   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190211-0"
"15:55 LT","    Embraer ERJ-175LR (ERJ-170-200 LR)","Wednesday 13 February 2019","Delta Airlines, opb Compass Airlines","N613CZ","17000203","2008Total airframe hrs:30469 hours","General Electric CF34-8E5","0 / Occupants: 64","0","Minor","Accident","near Reno-Tahoe International Airport (KRNO), Washoe County, NV -   United States of America","En route","Passenger - Scheduled","Santa Ana-John Wayne International Airport, CA (SNA/KSNA)","Reno/Tahoe International Airport, NV (RNO/KRNO)"," NTSB","Accident investigation report completed and information captured","On February 13, 2019 about 1232 PST, Compass Airlines flight 5763, an Embraer ERJ 175, N613CZ, encountered turbulence while in cruise flight at flight level (FL) 340 and subsequently diverted to Reno-Tahoe International Airport (KRNO), Reno, Nevada. Of the 75 passengers and crew onboard, one flight attendant sustained serious injuries while two flight attendants and two passengers received minor injuries. The airplane sustained minor damage. The flight  was operating under the provisions of 14 Code of Federal Regulations Part 121 as a regularly scheduled passenger flight from the John Wayne-Orange County Airport (KSNA), Santa Ana, California to Seattle-Tacoma International Airport (KSEA), Seattle, Washington.  According to the flight crew, about 40 minutes into the flight when the airplane was in smooth air and 'between cloud layers', the captain informed the flight attendants that they could begin cabin service but left the seatbelt sign illuminated for passengers because there was a report of 'occasional light chop'. About 20 minutes later, the flight encountered an area of severe turbulence that lasted about 8 seconds and caused the airplane to rapidly gain altitude and the traffic collision avoidance system (TCAS) to issue a resolution advisory (RA) for opposite-direction traffic 1,000 ft above them. The first officer (FO) , who was the flying pilot, disengaged the autopilot and applied forward control pressure to comply with the RA.  The FO could not obtain the target flight path vector directed by the TCAS, so the captain assisted on the controls to obtain the desired pitch attitude. After the airplane descended back to its assigned altitude, the TCAS RA cleared, and the captain informed air traffic control of the turbulence and TCAS RA. According to the flight attendants (FA), the turbulence was encountered as they were beginning the beverage service. Two of the FAs impacted the ceiling before falling to the floor and one passenger, who had been in the lavatory at the time of the encounter had a small head laceration. As a result of the injuries, the captain declared an emergency and the flight diverted to KRNO. The FA in the aft galley was assisted by a medically qualified passenger and remained on the floor until landing due to her injuries. She was transported to the hospital and diagnosed with a broken arm.  Post accident examination of the weather satellite data depicted cloud patterns aloft consistent with the presence of a convective updraft coincident with the flight's location at the time of the turbulence encounter. The convection appeared to be Ã¢â¬ÅembeddedÃ¢â¬Â with stratiform clouds and may not have been visually identifiable by the flight crew. Probable Cause: an inadvertent encounter with convective turbulence that resulted in a TCAS RA, which required an abrupt control input by the flight crew to resolve the conflict.Accident investigation:   Investigating agency: NTSB Report number: DCA19CA081 Status: Investigation completedDuration: Download report:  Final report Sources: NTSB DCA19CA081  Location  Revision history:Date/timeContributorUpdates14-Feb-2019 08:20 Goklerdeyiz.net Added 15-Feb-2019 18:30 Captain Adam Updated [Time, Other fatalities, Location, Narrative, ]08-Mar-2019 08:56 harro Updated [Time, Total occupants, Departure airport, Destination airport, Source, Narrative, ]31-Mar-2021 08:22 ASN Update Bot Updated [Time, Other fatalities, Nature, Destination airport, Source, Damage, Narrative, Category, Accident report, ]31-Mar-2021 10:47 harro Updated [Nature, Source, Narrative, ] Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":4,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/221826"
"14:52","    de Havilland Canada DHC-6 Twin Otter 300","Wednesday 13 February 2019","Winair","PJ-WII","682","1980","Pratt & Whitney Canada PT6A-27","0 / Occupants: 6","0","None","Accident","Saint-BarthÃ©lÃ©my-RÃ©my de Haenen Airport (SBH/TFFJ) -   Saint Barthélemy","Standing","Passenger - Scheduled","Sint Maarten-Juliana Airport (SXM/TNCM)","Saint-BarthÃ©lÃ©my-RÃ©my de Haenen Airport (SBH/TFFJ)"," BEA","Accident investigation report completed and information captured","At the arrival at the parking, a gate agent is hit in the head by the right engine spinning propeller. Contributing factors: - the ground handler's failure to comply with safety measures designed to protect personnel from the hazards inherent around an operating aircraft; - the probable state of fatigue of the ground handler due to his late bedtime and his probable consumption of psychoactive substances; - the habit taken, during short rotations, by a part of the ground handling personnel, to disregard certain safety measures in order to gain time, which could have encouraged him to leave his position at the nose of the aircraft without waiting for the complete stop of the propellers.Accident investigation:   Investigating agency: BEA Report number:  Status: Investigation completedDuration: 3 years and 10 monthsDownload report:  Final report Sources: https://bea.aero/en/investigation-reports/notified-events/detail/accident-to-the-de-havilland-dhc6-registered-pj-wii-and-operated-by-winair-on-13-02-2019-at-saint-barthelemy/ Revision history:Date/timeContributorUpdates Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/302494"
"09:45","    Boeing 787-9 Dreamliner","Wednesday 13 February 2019","KLM Royal Dutch Airlines","PH-BHA","36113/356","2015","GE GEnx-1B","0 / Occupants:","0","Minor, repaired","Accident","Amsterdam-Schiphol International Airport (AMS/EHAM) -   Netherlands","Standing","Passenger - Scheduled","Amsterdam-Schiphol International Airport (AMS/EHAM)","Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)"," Dutch Safety Board","Information is only available from news, social media or unofficial sources","KLM flight KL601, a Boeing 747-400 (PH-BFV) and KLM flight KL623, a Boeing 787-9 (PH-BHA) both suffered damage in a ground contact incident at Amsterdam-Schiphol International Airport.  KL623 was instructed by the Schiphol ground controller to do a long push back from gate F8 to allow for a Boeing 747 to arrive at F8.  Subsequently, KL601 received a conditional clearance to be pushed back from neighboring gate F6 if sufficient clearance could be maintained with KL623.  Push back was commenced and during this maneuver, the right-hand winglet of KL601 hit the right-hand horizontal stabilizer of the Boeing 787.  Both aircraft were grounded for repairs. PH-BFV resumed service on February 16.Sources: Onderzoeksraad History of this aircraft Other occurrences involving this aircraft ï»¿  16 June 2024 PH-BHA KLM Royal Dutch Airlines 0 East of Japan min 21 July 2024 PH-BHA KLM Royal Dutch Airlines 0 Buenos Aires/Ezeiza-Ministro Pistarini Airport, BA (EZE/SAEZ) min Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190213-1"
"09:45","    Boeing 747-406M","Wednesday 13 February 2019","KLM Royal Dutch Airlines","PH-BFV","28460/1225","1999","General Electric CF6-80C2B1F","0 / Occupants:","0","Minor, repaired","Accident","Amsterdam-Schiphol International Airport (AMS/EHAM) -   Netherlands","Pushback / towing","Passenger - Scheduled","Amsterdam-Schiphol International Airport (AMS/EHAM)","Los Angeles International Airport, CA (LAX/KLAX)"," Dutch Safety Board","Information is only available from news, social media or unofficial sources","KLM flight KL601, a Boeing 747-400 (PH-BFV) and KLM flight KL623, a Boeing 787-9 (PH-BHA) both suffered damage in a ground contact incident at Amsterdam-Schiphol International Airport.  KL623 was instructed by the Schiphol ground controller to do a long push back from gate F8 to allow for a Boeing 747 to arrive at F8.  Subsequently, KL601 received a conditional clearance to be pushed back from neighboring gate F6 if sufficient clearance could be maintained with KL623.  Push back was commenced and during this maneuver, the right-hand winglet of KL601 hit the right-hand horizontal stabilizer of the Boeing 787.  Both aircraft were grounded for repairs. PH-BFV resumed service on February 16.Sources: Onderzoeksraad History of this aircraft Other occurrences involving this aircraft ï»¿  11 April 2022 VQ-BWM Longtail Aviation 0 770 nm ENE of Gander, Canada non Engine failure Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190213-0"
"20:04 LT","    Boeing 737-832 (WL)","Sunday 17 February 2019","Delta Air Lines","N3730B","30538/662","2000Total airframe hrs:54653 hours","CFMI CFM56-7B26","0 / Occupants: 145","0","None","Accident","Franklin, Tennessee -   United States of America","En route","Passenger - Scheduled","Bozeman Yellowstone International Airport, MT (BZN/KBZN)","Atlanta Hartsfield-Jackson International Airport, GA (ATL/KATL)"," NTSB","Accident investigation report completed and information captured","On February 17, 2019, about 1804 central standard time, Delta Air Lines flight 957, a Boeing 737-800, N3730B, encountered turbulence during descent into Atlanta Hartsfield-Jackson International Airport (KATL), Atlanta, Georgia. Of the 145 passengers and crew onboard, one flight attendant sustained serious injuries and one received minor injuries. The airplane was not damaged. The flight was operating under 14 Code of Federal Regulations Part 121 as a regularly scheduled passenger flight from Bozeman Yellowstone International Airport (KBZN), Bozeman, Montana, to KATL. According to the flight crew, air traffic control informed them to expect light and occasional moderate turbulence during the descent. About 10 minutes before beginning their descent, the flight crew illuminated the seat belt sign and instructed the flight attendants (FA) to stow the carts and take their seats. Shortly after departing FL350 for FL250, and the airplane encountered two 'rapid-bumps of light-moderate turbulenceÃ¢â¬Â at approximately FL345. The flight crew slowed the airplane and contacted the FAs and was informed that the aft FA was injured. According to the flight attendants, the flight had been routine, having experienced only occasional light turbulence. The two aft FAs had finished their meal service and secured the galley. The two FAs were making their final walkthrough of the cabin when the captain made the public address announcement to discontinue cabin service, when the turbulence was encountered. The two aft FAs reported they were thrown up to the ceiling and then came 'crashing back downÃ¢â¬Â onto the galley floor. One of the FAs was in intense pain after striking the floor hard and was attended to by two medically qualified passengers. The FA was moved to an empty passenger row for landing and was provided oxygen and pain medication. The flight crew declared an emergency and requested paramedics meet the flight at the gate. The FA was transported to the hospital where she was diagnosed with a fractured vertebra. Post accident examination of the weather data determined that the accident flight was in instrument meteorological conditions (IMC) in an area of convectively induced turbulence due to embedded rain shower activity when the turbulence was encountered. While there was no lightning activity around the accident site at the accident time, there were pockets of strong rain shower cells within the complex of precipitation as a whole. The area where the accident occurred was covered by AIRMET Tango that warned of moderate turbulence conditions. Probable Cause: an encounter with convective turbulence during descent.Accident investigation:   Investigating agency: NTSB Report number: DCA19CA091 Status: Investigation completedDuration: 1 year and 11 monthsDownload report:  Final report Sources: NTSB DCA19CA091 History of this aircraft Other occurrences involving this aircraft ï»¿  19 June 2010 N3730B Delta Air Lines 0 New York-John F. Kennedy International Airport, NY (JFK) sub Damaged on the ground Location  Revision history:Date/timeContributorUpdates Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/302334"
"12:39","    Boeing 767-375ER (BCF) (WL)","Saturday 23 February 2019","Amazon Air, opb Atlas Air","N1217A","25865/430","1992Total airframe hrs:91063 hoursCycles:23316 flights","General Electric CF6-80C2B6F","3 / Occupants: 3","0","Destroyed, written off","Accident","Trinity Bay, near Anahuac, TX -   United States of America","En route","Cargo","Miami International Airport, FL (MIA/KMIA)","Houston-George Bush Intercontinental Airport, TX (IAH/KIAH)"," NTSB","Accident investigation report completed and information captured","Atlas Air flight 5Y3591, a Boeing 767-300 operated for Amazon Air, was destroyed in a crash at Trinity Bay, near Anahuac, Texas, USA. All three on board were killed. The aircraft departed Miami International Airport, Florida at 11:33 hours local time (16:33 UTC) on a cargo flight to Houston-George Bush Intercontinental Airport, Texas, USA. The cruising altitude of FL400 was reached after 20 minutes. Descent towards Houston was commenced at 12:07 hours local time (18:07 UTC).  About 12:30 the pilots contacted the Houston terminal radar approach control (TRACON) arrival controller and reported descending for runway 26L; the airplane was at 17,800 ft with a ground speed 320 knots. As the flight descended toward the airport, the flight crew extended the speedbrakes, lowered the slats, and began setting up the flight management computer for the approach. The FO was the pilot flying, the captain was the pilot monitoring, and the autopilot and autothrottle were engaged and remained engaged for the remainder of the flight.  At 12:34, the airplane was descending through 13,800 ft, and the controller advised of an area of light to heavy precipitation along the flight route and that they could expect vectors around the weather. About 12:35, the flight was transferred to the Houston TRACON final controller, and the pilot reported they had received the Houston Automatic Terminal Information System weather broadcast. The controller told the pilots to expect vectors to runway 26L and asked if they wanted to go to the west or north of the weather. Radar data indicated the airplane continued the descent through 12,000 ft with a ground speed of 290 knots, consistent with the arrival procedure. The pilots responded that they wanted to go to the west of the area of precipitation. The controller advised that to do so, they would need to descend to 3,000 ft expeditiously. About 12:37, the controller instructed the pilots to turn to a heading of 270Â°. Radar data indicated the airplane turned, and the automatic dependent surveillance-broadcast (ADS-B) data indicated a selected heading of 270Â°. The airplane was descending through 8,500 ft at this time. About 12:38, the controller informed the pilots that they would be past the area of weather in about 18 miles, that they could expect a turn to the north for a base leg to the approach to runway 26L, and that weather was clear west of the precipitation area. The pilots responded, ""sounds good"" and ""ok.""  At this time, radar and ADS-B returns indicated the airplane levelled briefly at 6,200 ft and then began a slight climb to 6,300 ft. Also, about this time, the FDR data indicated that some small vertical accelerations consistent with the airplane entering turbulence.  At 12:38:31, the airplaneÂs go-around mode was activated. Shortly after, when the airplaneÂs indicated airspeed was steady about 230 knots, the engines increased to maximum thrust, and the airplane pitch increased to about 4Â° nose up. The airplane then pitched nose down over the next 18 seconds to about 49Â° in response to nose-down elevator deflection. The stall warning (stick shaker) did not activate. FDR, radar, and ADS-B data indicated that the airplane entered a rapid descent on a heading of 270Â°, reaching an airspeed of about 430 knots. A security camera video captured the airplane in a steep, generally wings-level attitude until impact with the swamp. FDR data indicated that the airplane gradually pitched up to about 20 degrees nose down during the descent. The NTSB found that the first officerÂs repeated uses of incomplete and inaccurate information about his employment history on resumes and applications were deliberate attempts to conceal his history of performance deficiencies and deprived Atlas Air and at least one other former employer of the opportunity to fully evaluate his aptitude and competency as a pilot. He had a long history of training performance difficulties and his tendency to respond impulsively and inappropriately when faced with an unexpected event during training scenarios at multiple employers suggest an inability to remain calm during stressful situations; a tendency that may have exacerbated his aptitude-related performance difficulties. Probable Cause: The NTSB determines that the probable cause of this accident was the inappropriate response by the first officer as the pilot flying to an inadvertent activation of the go-around mode, which led to his spatial disorientation and nose-down control inputs that placed the airplane in a steep descent from which the crew did not recover. Contributing to the accident was the captainÂs failure to adequately monitor the airplaneÂs flightpath and assume positive control of the airplane to effectively intervene. Also contributing were systemic deficiencies in the aviation industryÂs selection and performance measurement practices, which failed to address the first officerÂs aptitude-related deficiencies and maladaptive stress response. Also contributing to the accident was the Federal Aviation AdministrationÂs failure to implement the Pilot Records Database in a sufficiently robust and timely manner.Accident investigation:   Investigating agency: NTSB Report number: NTSB/AAR-20/02 Status: Investigation completedDuration: 1 year and 5 monthsDownload report:  Final report Sources: Flightradar24  Atlas Air statement  FAA statement  NTSB   Location  Images: photo (c) NTSB; Trinity Bay, near Anahuac, TX; February 2019; (publicdomain) photo (c) NTSB; Trinity Bay, near Anahuac, TX; February 2019; (publicdomain) photo (c) NTSB; Trinity Bay, near Anahuac, TX; February 2019; (publicdomain) photo (c) NTSB; Trinity Bay, near Anahuac, TX; 23 February 2019 photo (c) Flightaware; Trinity Bay, near Anahuac, TX; 23 February 2019 photo (c) NTSB; Trinity Bay, near Anahuac, TX; 23 February 2019 photo (c) NTSB; Trinity Bay, near Anahuac, TX; 23 February 2019 photo (c) NTSB; Trinity Bay, near Anahuac, TX; 23 February 2019; (publicdomain) photo (c) NTSB; Trinity Bay, near Anahuac, TX; 23 February 2019; (publicdomain) photo (c) NTSB; 02 March 2019; (publicdomain) photo (c) NTSB; March 2019; (publicdomain) photo (c) Jaime Escobar; Miami International Airport, FL (MIA/KMIA); 26 October 2017 photo (c) Reiner Geerdts; Miami International Airport, FL (MIA/KMIA); 19 January 2019 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":1,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20190223-0"
