"Time","Type","Date","Owner.operator","Registration","MSN","Engine.model","Fatalities","Other.fatalities","Aircraft.damage","Category","Location","Phase","Nature","Departure.airport","Destination.airport","Investigating.agency","Confidence.Rating","Narrative","Year.of.manufacture","detail_link"
"","    IPTN/CASA CN-235M-100","Friday 19 January 2001","TÃ¼rk Hava Kuvvetleri (Turkish Air Force)","097","097","General Electric CT7-9C","3 / Occupants: 3","0","Destroyed, written off","Accident","Kayseri -   Türkiye","Unknown","Military","","",NA,"Information is only available from news, social media or unofficial sources","Crashed after entering a spin from which recovery was not possible.Sources: HÃ¼rriyet  Michel/Scramble   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":4,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","1995","https://aviation-safety.net/database/record.php?id=20010119-0"
"","    Boeing 727-2N8","Monday 22 January 2001","Yemenia Airways","","","P&W JT8D","0 / Occupants: 101","0","None","Unlawful Interference","Djibouti -   Djibouti","En route","Passenger - Scheduled","Sana'a International Airport (SAH/ODSN)","Taiz-Al Janad Airport (TAI/ODTZ)",NA,"","An Iraqi man hijacked the flight some 15 minutes after takeoff. He was armed with a pen gun and claimed to have explosives in his briefcase. He demanded to be taken to Baghdad. The airplane diverted to Djibouti for refueling. There the flight crew overpowered the hijacker.Sources: Criminal Acts Against Civil Aviation 2001 / DoT, TSA  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":1,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿",NA,"https://aviation-safety.net/database/record.php?id=20010122-0"
"21:30","    Let L-410UVP","Tuesday 23 January 2001","Eagle Aviation ?","9L-LCG","851531",NA,"0 / Occupants: 18","0","Destroyed, written off","Accident","12 km from Maiduguri -   Nigeria","Approach","Passenger - Non-Scheduled/charter/Air Taxi","Jos Airport (JOS/DNJO)","Maiduguri Airport (MIU/DNMA)",NA,"Information is only available from news, social media or unofficial sources","The Let 410 departed Jos at 19:34 for a flight to Maiduguri. The crew had been told by air traffic control that visibility at Maiduguri was nine kilometers. During the flight they were informed that it had reduced to five kilometers. When they reached Maiduguri, however, visibility was around just 150 m, due to a dust storm. The aircraft crash-landed near the airport while on approach to runway 05. Nigerian Aviation Safety Initiative (NASI) officials said that irregular power supply and control of air field lighting may have been contributory factors to the crash. The operator is also been quoted as ""Air Eagle"".Sources: AFP  Graham Tanner  This Day  Vaclav Kudela  Images: photo (c) via Werner Fischdick; Riga International Airport (RIX/EVRA); May 1995 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":59,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","1985","https://aviation-safety.net/database/record.php?id=20010123-1"
"21:35","    Douglas C-47A-DL (DC-3C)","Tuesday 23 January 2001","Majestic Air Cargo","N19454","13863","Pratt & Whitney R-1830-92","2 / Occupants: 2","0","Destroyed, written off","Accident","Eider Point, AK -   United States of America","En route","Cargo","Unalaska Airport, AK (DUT/PADU)","Anchorage International Airport, AK (ANC/PANC)"," NTSB","Accident investigation report completed and information captured","DC-3 N19454, owned by Southcentral Air but reportedly operating on a flight for Majestic Air Cargo, departed Unalaska Island for a cargo flight to Anchorage. The plane was carrying 2,350 pounds of fresh cod milt, or cod sperm, from Trident Seafoods. Somewhere between 8 pm and 11 pm a fisherman spotted the wreckage of the plane at the 1,500 foot level on Table Top Mountain near Eider Point, AK. Weather was poor in the area with heavy snowfall. The aircraft's construction number probably is 13863, although the FAA lists the plane as 25309. PROBABLE CAUSE: ""The airplane flightcrew's failure to maintain adequate distance/altitude from mountainous terrain during a departure climb to cruise flight, and the captain's impairment from drugs. Factors in the accident were dark night conditions, and the first officer's impairment from drugs.""Accident investigation:   Investigating agency: NTSB Report number: ANC01FA033 Status: Investigation completedDuration: 1 year and 9 monthsDownload report:  Final report Sources: Anchorage Daily News  FAA  NTSB   Location  Images: photo (c) Lukas Lusser; Kenai Airport, AK (ENA); 1999 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","1943Total airframe hrs:55877 hours","https://aviation-safety.net/database/record.php?id=20010123-0"
"18:15","    Douglas C-47A-65-DL (DC-3C)","Thursday 25 January 2001","Rutaca","YV-224C","19055","Pratt & Whitney R-1830-92","24 / Occupants: 24","0","Destroyed, written off","Accident","Ciudad BolÃ­var -   Venezuela","En route","Passenger - Non-Scheduled/charter/Air Taxi","Ciudad BolÃ­var Airport (CBL/SVCB)","Porlamar Airport (PMV/SVMG)",NA,"Information is only available from news, social media or unofficial sources","The DC-3 was flying tourists back from Canaima to Porlamar and made a refueling stop at Ciudad BolÃ­var. Shortly after takeoff engine problems forced the pilot to return to Ciudad BolÃ­var. While trying to return, control was lost and the DC-3 crashed into the residential El PerÃº area, vÃ­a La piscina. The aircraft struck a large tree and burst into flames.Sources: El Universal  Exequiel Perez Millan  La Hora Digital History of this aircraft Other occurrences involving this aircraft ï»¿  6 February 1956 2056 ForÃ§a AÃ©rea Brasileira - FAB 0 BA GaleÃ£o (GIG), RJ unk Gear-up landing Location  Images: photo (c) Ron Mak; Ciudad BolÃ­var Airport (CBL); February 1993 photo (c) via Werner Fischdick; Ciudad BolÃ­var Airport (CBL); November 1992 photo (c) Alan Stanbridge; Kamarata air strip; 1995 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":76,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","1943","https://aviation-safety.net/database/record.php?id=20010125-0"
"21:46","    Boeing 747-430 (M)","Thursday 25 January 2001","Lufthansa","D-ABTD","24715/785",NA,"0 / Occupants:","0","Minor, repaired","Accident","Toronto-Pearson International Airport, ON (YYZ/CYYZ) -   Canada","Taxi","Passenger - Scheduled","Toronto-Pearson International Airport, ON (YYZ/CYYZ)","Frankfurt International Airport (FRA/EDDF)"," TSB","Accident investigation report completed and information captured","Lufthansa flight LH471, a Boeing 747-430 aircraft, was being de-iced on pad number five at the Central De-icing Facility in Toronto LBPIA, (CYYZ). The flight crew was cleared by 'Iceman' to taxi out of the de-icing bay via taxiway Tango and hold short of Mike. As the captain applied thrust to manoeuver the aircraft forward, the right wing of the B747 struck de-icing truck number thirteen tipping it over and injuring the driver, who was the sole occupant of the vehicle. The driver was taken to hospital with serious but non-life threatening injuries.  Findings as to causes and contributing factors 1. By passing the de-icing strip, the zone de-icing controller (ZDC) indicated to Iceman that the de-icing procedure was complete. In fact, beta truck 13 was still in position ahead of the aircraft's right wing. 2. On receipt of the de-icing strip, Iceman concluded that the de-icing equipment was clear and issued movement instructions to the flight crew of the aircraft while beta truck 13 was still in position ahead of the aircraft's right wing. 3. One ZDC was monitoring four active de-icing pads instead of the usual three pads. This increased activity resulted in task saturation and frequency congestion for the ZDC. 4. Because of the increased activity and the radio congestion, the driver/operator of beta truck 13 was unable to effectively establish radio communication with the ZDC to advise that he was still in position in front of the aircraft. Accident investigation:   Investigating agency: TSB Report number: A01O0021 Status: Investigation completedDuration: Download report:  Final report Sources: BFU 2X001-0/01 Revision history:Date/timeContributorUpdates17-Sep-2024 19:06 ASN Added 17-Sep-2024 19:41 ASN Updated [Time, Aircraft type, Registration, Cn, Departure airport, Destination airport, Source, Damage, Narrative, Accident report, ]17-Sep-2024 19:42 ASN Updated [Location, Phase, Narrative, ] Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":49,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","1990","https://aviation-safety.net/wikibase/425120"
"10:30","    Cessna 500 Citation I","Friday 26 January 2001","Marlin Air","N234UM","500-0105","Pratt & Whitney Canada JT15D-1","0 / Occupants: 4","0","Destroyed, written off","Accident","Sault Ste Marie Municipal-Sanderson Airport, MI -   United States of America","Landing","Private","Detroit-Willow Run Airport, MI (YIP/KYIP)","Sault Ste Marie Municipal-Sanderson Airport, MI (SSM/KANJ)"," NTSB","Accident investigation report completed and information captured","The captain flew the VOR approach to runway 32 at Sault Ste Marie. At 2,500 feet they were out of the clouds and he initiated a visual straight-in approach. After aligning the airplane with the runway, the captain said he noticed that there was contamination on the runway. The captain briefed that they would perform a go-around if by midfield they were not decelerating adequately. The captain said that they touched down within the first third of the runway. Close to midfield the airplane fishtailed. Past midfield, the captain called a go-around. The first officer said that the captain added power and he retracted the airbrakes. The Cessna overran the runway and went down a cliff, coming to rest approximately 300 feet northwest of the departure end of runway 32. A Notice to Airman, in effect at the time of the accident for the airport stated, ""icy runway, nil braking."" PROBABLE CAUSE: ""The pilot exceeding the available runway distance during landing and the pilot's delay in executing a go-around. Factors relating to the accident were, the pilots improper in-flight planning/decision, the pilot disregarding the NOTAMS for the airport, the pilot failing to properly consider the warning given by the Unicom operator regarding the icy runway and nil braking action, the icy runway, and the drop-off/descending embankment.""Accident investigation:   Investigating agency: NTSB Report number: CHI01LA094 Status: Investigation completedDuration: 9 monthsDownload report:  Final report Sources: NTSB   Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":46,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","1973Total airframe hrs:8329 hours","https://aviation-safety.net/database/record.php?id=20010126-0"
"17:37","    Beechcraft 200 Super King Air","Saturday 27 January 2001","Jet Express Services","N81PF","BB-158","Pratt & Whitney Canada PT6A-41","10 / Occupants: 10","0","Destroyed, written off","Accident","near Strasburg, CO -   United States of America","En route","Passenger - Non-Scheduled/charter/Air Taxi","Broomfield-Jeffco Airport, CO (BJC/KBJC)","Stillwater Regional Airport, OK (SWO/KSWO)"," NTSB","Accident investigation report completed and information captured","A Beechcraft 200 Super King Air, N81PF, owned by North Bay Charter, LLC, and operated by Jet Express Services, crashed into rolling terrain near Strasburg, CO. The flight was operating on an instrument flight rules flight plan. The flight departed about 17:18 from Broomfield-Jeffco Airport, CO (BJC), with two pilots and eight passengers aboard. N81PF was one of three airplanes transporting members of the Oklahoma State University Cowboys basketball team and associated team personnel to Stillwater Regional Airport, OK (SWO), after a game at the University of Colorado at Boulder that afternoon. All 10 occupants aboard N81PF (two pilots, two players, and 6 OSU broadcasters & members of the OSU coaching staff) were killed, and the airplane was destroyed by impact forces and a post crash fire. Instrument meteorological conditions prevailed at the time of the accident. The National Transportation Safety Board determines that the probable cause of this accident was the pilotÂs spatial disorientation resulting from his failure to maintain positive manual control of the airplane with the available flight instrumentation. Contributing to the cause of the accident was the loss of a.c. electrical power during instrument meteorological conditions.Accident investigation:   Investigating agency: NTSB Report number: NTSB/AAR-03/01 Status: Investigation completedDuration: 2 years and 9 monthsDownload report:  Final report Sources: NTSB/AAR-03/01   Location  Images: photo (c) NTSB; Strasburg, CO; 27 January 2001; (publicdomain) Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","1976Total airframe hrs:8737 hours","https://aviation-safety.net/database/record.php?id=20010127-2"
"","    Antonov An-70","Saturday 27 January 2001","Antonov Design Bureau","UR-NTK","770102",NA,"0 / Occupants: 33","0","Substantial, repaired","Accident","near Omsk -   Russia","Initial climb","Test","Omsk Airport (OMS/UNOO)","Yakutsk Airport (YKS/UEEE)",NA,NA,"After takeoff from Omsk engine problems forced the crew of this Antonov An-70 to perform an emergency landing in the snow. The aircraft crash-landed and sustained substantial damage to the fuselage. The aircraft was on its way to Yakutsk for the final tests of the plane in low temperature conditions.Sources: Soviet Transports  ITAR-TASS  Images: photo (c) Omsk TV; near Omsk; 27 January 2001 photo (c) Omsk TV; near Omsk; 27 January 2001 photo (c) Omsk TV; near Omsk; 27 January 2001 photo (c) Omsk TV; near Omsk; 27 January 2001 photo (c) Omsk TV; near Omsk; 27 January 2001 photo (c) Omsk TV; near Omsk; 27 January 2001 photo (c) Omsk TV; near Omsk; 27 January 2001 photo (c) Omsk TV; near Omsk; 27 January 2001 photo (c) Omsk TV; near Omsk; 27 January 2001 photo (c) Omsk TV; near Omsk; 27 January 2001 photo (c) Omsk TV; near Omsk; 27 January 2001 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":8,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","1997","https://aviation-safety.net/database/record.php?id=20010127-1"
"","    Airbus A340-312","Saturday 27 January 2001","Gulf Air","","","CFMI CFM56-5C3","0 / Occupants: 213","0","None","Unlawful Interference","Abu Dhabi -   United Arab Emirates","En route","Passenger - Scheduled","Bangkok-Don Muang International Airport (BKK/VTBD)","Abu Dhabi International Airport (AUH/OMAA)",NA,"","An Iraqi male attempted to hijack the flight using a small knife. He attempted to enter the cockpit but was quickly overpowered by the senior steward and two passengers. The hijacker later told authorities that he wanted to go to Australia.Sources: AFP  Criminal Acts Against Civil Aviation 2001 / DoT, TSA  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":4,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿",NA,"https://aviation-safety.net/database/record.php?id=20010127-0"
"16:25","    Dornier 328-120","Tuesday 30 January 2001","SATENA","FAC-1165","3103","Pratt & Whitney Canada PW119C","0 / Occupants: 30","0","None","Unlawful Interference","BogotÃ¡ -   Colombia","Standing","Passenger - Scheduled","San Vicente Airport (SVI/SKSV)","BogotÃ¡-Eldorado Airport (BOG/SKBO)",NA,"","A man hijacked the flight while it was on the ground at San Vicente del CaguÃ¡n. The airplane departed at 16:50, flying to the military air base located next to BogotÃ¡-Eldorado Airport where it arrived at 17:35. During the negotiations five passengers were released. He demanded to be taken to Spain. At 21:55 the remaining occupants managed to overpower the hijacker.Sources: Criminal Acts Against Civil Aviation 2001 / DoT, TSA  Images: photo (c) Peter Gralla; Villavicencio Airport (VVC/SKVV); 02 February 1999 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":45,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","1997","https://aviation-safety.net/database/record.php?id=20010130-1"
"15:55","    McDonnell Douglas DC-10-40","Wednesday 31 January 2001","Japan Airlines","JA8546","47855/349",NA,"0 / Occupants: 250","0","None","Accident","off Shizuoka Prefecture -   Japan","En route","Passenger - Scheduled","Busan-Gimhae (Pusan) International Airport (PUS)","Tokyo-Narita Airport (NRT)"," ARAIC","Information verified through data from accident investigation authorities","On Jan. 31, 2001, JAL flight 907, a Boeing 747 had departed Tokyo-Haneda (HND) for a flight with destination Naha (OKA). JAL Flight 958, a DC-10-40 was en route from Pusan (PUS) to Tokyo-Narita (NRT). A trainee controller cleared flight 907 to climb to Flight Lever 390 at 15:46. Two minutes later JL958 reported at FL370. Both flights were on an intersecting course near the Yaizu NDB. At 15:54 the controller noticed this, but instead of ordering flight 958 to descend, he ordered the Boeing 747 to descend: ""Japan air niner zero seven, descend and maintain flight level three five zero, begin descent due to traffic."" Immediately after this instruction, the crew of flight 907 were given an aural TCAS Resolution Advisory to climb in order to avoid a collision. At the same time the crew of flight 958 were given an aural TCAS Resolution Advisory to descend. The captain of flight 907 followed the instructions of the air traffic controller by descending. The 747 now approaching close to Flight 958, because the DC-10 captain descended as well, following the advisory of his TCAS. A collision was averted when the pilot of flight 907 then put his Boeing 747 into a nosedive. The 747 missed the DC-10 by 105 to 165 meters in lateral distance and 20 to 60 meters in altitude difference. About 100 crew and passengers on flight 907 sustained injuries due to emergency manoevre, while no one was injured on Flight 958. Flight 958 continued to Narita, while flight 907 returned to Haneda Airport. PROBABLE CAUSE: The Aircraft and Railway Accident Investigation Commission concluded that air traffic control's error in giving the wrong flight numbers when asking the pilots to change course and the pilots' decision to follow air traffic control instead of the computerized Traffic Alert and Collision Avoidance System (TCAS) were two of the main causes. The commission recommended a.o. that the International Civil Aviation Organization (ICAO) put priority on computer orders over instructions from controllers to prevent similar incidents.Accident investigation:   Investigating agency: ARAIC Report number:  Status: Investigation completedDuration: 1 year and 5 monthsDownload report:  Final report Sources: Aircraft and Railway Accident Investigation Commission (ARAIC) final report number 02-5; Kyodo Images: Revision history:Date/timeContributorUpdates26-Jul-2012 07:20 harro Added 27-Feb-2015 11:37 harro Updated [Narrative, Photo, ]27-Feb-2015 11:37 harro Updated [Photo, ]27-Jan-2021 18:25 harro Updated Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":11,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","1981","https://aviation-safety.net/wikibase/147087"
"15:55","    Boeing 747-446D","Wednesday 31 January 2001","Japan Airlines","JA8904","26348/941",NA,"0 / Occupants: 427","0","None","Accident","off Shizuoka Prefecture -   Japan","En route","Passenger - Scheduled","Tokyo-Haneda Airport (HND)","Okinawa-Naha Airport (OKA)"," JTSB","Information verified through data from accident investigation authorities","On Jan. 31, 2001, JAL flight 907, a Boeing 747 had departed Tokyo-Haneda (HND) for a flight with destination Naha (OKA). JAL Flight 958, a DC-10-40 was en route from Pusan (PUS) to Tokyo-Narita (NRT). A trainee controller cleared flight 907 to climb to Flight Lever 390 at 15:46. Two minutes later JL958 reported at FL370. Both flights were on an intersecting course near the Yaizu NDB. At 15:54 the controller noticed this, but instead of ordering flight 958 to descend, he ordered the Boeing 747 to descend: ""Japan air niner zero seven, descend and maintain flight level three five zero, begin descent due to traffic."" Immediately after this instruction, the crew of flight 907 were given an aural TCAS Resolution Advisory to climb in order to avoid a collision. At the same time the crew of flight 958 were given an aural TCAS Resolution Advisory to descend. The captain of flight 907 followed the instructions of the air traffic controller by descending. The 747 now approaching close to Flight 958, because the DC-10 captain descended as well, following the advisory of his TCAS. A collision was averted when the pilot of flight 907 then put his Boeing 747 into a nosedive. The 747 missed the DC-10 by 105 to 165 meters in lateral distance and 20 to 60 meters in altitude difference. About 100 crew and passengers on flight 907 sustained injuries due to emergency manoevre, while no one was injured on Flight 958. Flight 958 continued to Narita, while flight 907 returned to Haneda Airport. PROBABLE CAUSE: The Aircraft and Railway Accident Investigation Commission concluded that air traffic control's error in giving the wrong flight numbers when asking the pilots to change course and the pilots' decision to follow air traffic control instead of the computerized Traffic Alert and Collision Avoidance System (TCAS) were two of the main causes. The commission recommended a.o. that the International Civil Aviation Organization (ICAO) put priority on computer orders over instructions from controllers to prevent similar incidents.Accident investigation:   Investigating agency: JTSB Report number:  Status: Investigation completedDuration: 1 year and 5 monthsDownload report:  Final report Sources: Aircraft and Railway Accident Investigation Commission (ARAIC) final report number 02-5; Kyodo Images: Revision history:Date/timeContributorUpdates26-Jul-2012 07:21 harro Added 27-Feb-2015 11:37 harro Updated [Narrative, Photo, ]27-Feb-2015 11:37 harro Updated [Photo, ]27-Jan-2021 18:21 harro Updated [Accident report, ]27-Jan-2021 18:21 harro Updated [Accident report, ] Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":8,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","1992","https://aviation-safety.net/wikibase/147126"
