"Time","Type","Date","Owner.operator","Registration","MSN","Year.of.manufacture","Engine.model","Fatalities","Other.fatalities","Aircraft.damage","Category","Location","Phase","Nature","Departure.airport","Destination.airport","Investigating.agency","Confidence.Rating","Narrative","detail_link"
"10:38","    Cessna 208B Grand Caravan","Wednesday 2 May 2012","United Nations WFP, lsf Airworks","5Y-NGO","208B0322","1992","Pratt & Whitney Canada PT6A-114A","0 / Occupants: 11","0","Substantial, written off","Accident","Yambio Airport -   South Sudan","Landing","Passenger - Non-Scheduled/charter/Air Taxi","Juba Airport (JUB/HSSJ)","Yambio Airport (HSYA)"," AAID Kenya","Information verified through data from accident investigation authorities","A Cessna 208B Grand Caravan airplane sustained substantial damage in a landing accident at Yambio Airfield (HSYA), South Sudan. The Cessna operated on a UN flight from Juba to Yambio.  The flight was uneventful up to and until after touchdown, twenty metres after the threshold of runway 03, when it was noted that the aircraft steadily veered to the left. The captain, who was Pilot Monitoring, urged the Pilot Flying to counteract but the airplane continued to the left. He then took over control and applied full right rudder but this had no effect. The aircraft's left wheel entered a trench at high speed, causing the aircraft to flip over and crash 200 meters from the threshold of runway 03, coming rest in an inverted position. All persons exited safely on their own, except two passengers who were assisted by the captain to disembark. The captain used the portable fire extinguisher to put off the fire that flickered in the engine compartment. The flying pilot sustained injuries on his right foot, while the other passengers were reported to have had minor injuries.Accident investigation:   Investigating agency: AAID Kenya Report number: prelim.report Status: Preliminary reportDuration: Download report:  Preliminary report Sources: Daily Monitor  New Vision History of this aircraft Other occurrences involving this aircraft ï»¿  15 September 2009 5Y-NGO Airworks Kenya Ltd 0 Nairobi National Park non Engine failure Location  Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20120502-0"
"22:10 UTC","    Beechcraft 1900C","Wednesday 2 May 2012","Keewatin Air","C-FJXL","UC-102","1989",NA,"0 / Occupants: 2","0","Substantial","Accident","Dewar Lake (CYUW) -   Canada","Landing","Passenger - Scheduled","Iqaluit Airport, NU (YFB/CYFB)","Dewar Lake (CYUW)",NA,"Information verified through data from accident investigation authorities","On landing, just after touching down, the pilot in the right-hand seat (who was not at the controls) noticed a bank of compacted snow just as it went under the right engine. Although the landing run was not affected, there was a loud noise. The landing gear unsafe horn sounded and the right landing gear light went off. The brake de-icing hose was also torn off. The aircraft completed its landing run and made a U-turn in order to proceed back up the runway. The intention was to clear the runway, shut down the right engine and have the aircraft inspected. While the aircraft was moving back up the runway, the right landing gear collapsed and the right-hand propeller struck the ground. Sources: TSB A12Q0066 History of this aircraft Other occurrences involving this aircraft ï»¿  19 February 2000 HK-4200 Aerotaca Colombia - Aerotransportes Casanare 1 an airstrip near El Tornillo non Revision history:Date/timeContributorUpdates19-Oct-2023 14:05 harro Added 19-Oct-2023 14:07 harro Updated 12-Jan-2024 20:42 harro Updated [Date, Other fatalities, ] Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/347004"
"09:40 LT","    Shorts SC.7 Skyvan 3M","Thursday 3 May 2012","Ryan Air","N1906","SH1906","1972Total airframe hrs:9970 hours","Honeywell TPE331-2-201A","0 / Occupants: 1","0","Substantial","Accident","Chefornak, Alaska -   United States of America","Approach","Unknown","Bethel Airport, AK (BET/PABE)","Chefornak SPB, AK (CYF/PACK)"," NTSB","Accident investigation report completed and information captured","The pilot was landing on a narrow gravel runway adjacent to a gravel road. He reported that both the road and runway were covered with snow and that flat light conditions made it difficult to discern between the two surfaces. He inadvertently landed to the left of the runway on the rough road, which resulted in structural damage to the nose landing gear bulkhead. Probable Cause: The pilot's misidentification of a nearby snow-covered road as the snow-covered runway in flat light conditions.Accident investigation:   Investigating agency: NTSB Report number: ANC12CA036 Status: Investigation completedDuration: 5 monthsDownload report:  Final report Sources: NTSB ANC12CA036  Location  Revision history:Date/timeContributorUpdates04-Oct-2022 14:23 ASN Update Bot Added Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/287785"
"14:32","    Sukhoi Superjet 100-95B","Wednesday 9 May 2012","Sukhoi Civil Aircraft","97004","95004","2009Total airframe hrs:843 hoursCycles:502 flights","PowerJet SaM146","45 / Occupants: 45","0","Destroyed, written off","Accident","75 km S of Jakarta -   Indonesia","En route","Demo/Airshow/Display","Jakarta-Halim Perdana Kusuma Airport (HLP/WIHH)","Jakarta-Halim Perdana Kusuma Airport (HLP/WIHH)"," NTSC","Accident investigation report completed and information captured","A Sukhoi Superjet passenger plane was destroyed when it struck the side of Mount Salak during a demonstration flight over Indonesia. All 45 on board were killed.  A flight plan had been filed for an IFR flight from Halim Airport to Pelabuhan Ratu area then return to Halim Airport.  The flight departed Jakarta-Halim Perdana Kusuma Airport (HLP/WIHH) at 14:21. It flew south and circled Mount Salak (elevation 7254 feet). After circling the mountain, the airplane began to descend from 10,000 feet to 6,000 feet. Last contact with the flight was at 14:30. The wreckage was found the following morning on a near-vertical mountainside on the eastern side of Mount Salak at an elevation of 6,100 feet.  The Superjet was conducting a demonstration flight to prospective customers in several countries. Demonstrations were flown in Myanmar, Pakistan and Kazakhstan before arriving in Indonesia on May 9. Two demonstration flights were planned. The first flight was uneventful. Passengers on the second flight were reporters and representatives of several Indonesian airlines. There were six crew members on board, two representatives of Sukhoi and 37 journalists and prospective clients. FACTORS: a. The crew were not aware of the mountainous area surrounding the flight path due to various factors resulting in disregarding the TAWS warning.  b. The Jakarta Radar service had not established the minimum vectoring altitudes and the system was not equipped with functioning MSAW for the particular area surrounding Mount Salak.  c. Distraction to the flight crew from prolonged conversation not related to the progress of the flight resulted in the pilot flying did not continue to change the aircraft heading while in orbit. Consequently, the aircraft unintentionally exited the orbit.Accident investigation:   Investigating agency: NTSC Report number: KNKT.12.05.09.04 Status: Investigation completedDuration: 7 monthsDownload report:  Final report Sources: BBC  sergeydolya.livejournal.com  Ministry of Transportation, Indonesia  SKYbraryÂ    Location  Images: photo (c) NTSC; Jakarta-Halim Perdana Kusuma Airport (HLP/WIHH); 09 May 2012 photo (c) NTSC; Jakarta-Halim Perdana Kusuma Airport (HLP/WIHH); 09 May 2012 photo (c) NTSC; Jakarta-Halim Perdana Kusuma Airport (HLP/WIHH); 09 May 2012 photo (c) Sergey Dolya; Jakarta-Halim Perdana Kusuma Airport (HLP/WIHH); 09 May 2012 photo (c) Sergey Dolya; Jakarta-Halim Perdana Kusuma Airport (HLP/WIHH); 09 May 2012 photo (c) Andi; Jakarta-Halim Perdana Kusuma Airport (HLP/WIHH); 09 May 2012 photo (c) Andi; Jakarta-Halim Perdana Kusuma Airport (HLP/WIHH); 09 May 2012 Revision history:Date/timeContributorUpdates19-Oct-2024 19:00 ASN Updated [Narrative, ] The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":1,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20120509-0"
"13:53","    Airbus A319-112","Thursday 10 May 2012","Frontier Airlines","N951FR","4127","2009","CFMI CFM56-5B6/P","0 / Occupants: 143","0","None","Accident","Fort Lauderdale International Airport, FL (FLL/KFLL) -   United States of America","En route","Passenger - Scheduled","Denver International Airport, CO (DEN/KDEN)","Fort Lauderdale International Airport, FL (FLL/KFLL)"," NTSB","Accident investigation report completed and information captured","On May 10, 2012, at 1224 Eastern Daylight Time (EDT) an Airbus 319, registration N951FR, operated by Frontier Airlines as flight 384, encountered turbulence resulting in serious injuries to a flight attendant during descent into the Fort Lauderdale Airport (FLL).  The flight was descending through 12,400 feet about 45 miles west of FLL at the time of the encounter.  The airplane was not damaged. The flight crew reported that on initial descent into the Fort Lauderdale area they noticed typical Florida summertime cumulus cloud conditions.  About 20 minutes before the event, the Captain appropriately briefed the flight attendants to prepare the cabin for landing early and to be seated after completing the initial clean-up. The flight crew subsequently illuminated the seat belt sign during the descent.  The flight attendants were still in the process of preparing the cabin for landing when the turbulence was encountered. During descent, the airplane passed in and out of cloud formations.  The crew described, and CVR data is consistent with, passing out of a cloud and noticing a larger developing cumulus in front of them.  The autopilot and autothrust were engaged.  The crew reported that the radar did not indicate any echoes ahead of them.  The Airbus weather radar system includes a Turbulence detection function, which was not used by the crew.  The Airbus flight crew training manual describes effective mode, range, and tilt settings for detecting âwetâ (convective) turbulence.  As the airplane passed into the cumulus development, the airplane encountered convectively induced turbulence, resulting in a peak vertical acceleration of about  2 G and -0.5 G.  The activity was likely developing upwards, possibly below the field of view of the radar, and into the flight path. As a result of the injuries to the forward flight attendant, the flight crew advised ATC that they had an injured crew member and requested priority handling and for paramedics to meet the airplane on arrival.  The ATC approach controller did not forward the request for paramedics.  The crew also attempted to contact the company station agents and dispatch, but received no response.  The lack of ATC coordination, and lack of company personnel to monitor communications from inbound flights, delayed the arrival of emergency medical personnel to meet the flight. Probable Cause: an inadvertent encounter with convectively induced turbulence developing upwards into the flight path, which was not detected on weather radar as configured by the crew. Contributing to the delay in emergency medical personnel notification was the incomplete coordination of paramedic response by air traffic control and ineffective communications monitoring by Frontier Airlines.Accident investigation:   Investigating agency: NTSB Report number: DCA12FA069 Status: Investigation completedDuration: 5 years and 9 monthsDownload report:  Final report Sources: NTSB  Location  Revision history:Date/timeContributorUpdates07-Feb-2018 13:49 ASN Update Bot Added Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/205780"
"12:05","    Convair CV-580F SCD","Friday 11 May 2012","Contract Air Cargo","N171FL","318","1956Total airframe hrs:42341 hoursCycles:29707 flights","Allison 501-D13D","0 / Occupants: 2","0","Substantial, repaired","Accident","Guatemala City-La Aurora Airport (GUA) -   Guatemala","Landing","Cargo","Miami International Airport, FL (MIA/KMIA)","Guatemala City-La Aurora Airport (GUA/MGGT)"," SVIA","Accident investigation report completed and information captured","A Convair CV-580 cargo plane, N171FL, sustained substantial damage in a landing accident at Guatemala City-La Aurora Airport (GUA), Guatemala. Flight TSU8138 had landed on runway 19 when the nosegear folded backwards. The propellers contacted the runway, causing the left hand prop to separate. Debris sliced through the fuselage of the CV-580. PROBABLE CAUSES: (translated from Spanish) The aircraft performed its approach at a higher speed than that established in the Flight Manual procedures, verified by reading indicated in the CVR. The pilot and the first officer communicated about it and did not reduce or try to reduce the approach speed too late and at the time of landing and touchdown on the runway it was very fast, causing several bounces of the nose landing gear on the runway, in addition to bouncing with the main gear. Taking into account the operational deficiencies of the crew in the cockpit, this accident is considered to be of the operational type.Accident investigation:   Investigating agency: SVIA Report number: A-07-2012 Status: Investigation completedDuration: 5 years and 3 monthsDownload report:  Final report Sources:  Location  Images: photo (c) via Werner Fischdick; Pontiac Airport, MI (PTK/KPTK); July 2002 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20120511-0"
"09:30","    Dornier 228-212","Monday 14 May 2012","Agni Air","9N-AIG","8216","1997","Garrett TPE331-5A-252D","15 / Occupants: 21","0","Destroyed, written off","Accident","5 km SW of Jomsom Airport (JMO) -   Nepal","Approach","Passenger - Scheduled","Pokhara Airport (PKR/VNPK)","Jomsom Airport (JMO/VNJS)",NA,"Information is only available from news, social media or unofficial sources","A Dornier Do 228 passenger plane, 9N-AIG, was destroyed when it struck the side of a mountain during near Jomsom, Nepal. Thirteen passengers and two pilots were killed. The flight attendant and five passengers survived the accident. The flight had departed Pokhara (PKR) on a domestic passenger flight to Jomsom (JMO). According to the head of Nepal's national rescue department, the pilot told air traffic control moments before the crash that he was diverting back to Pokhara. The airplane crashed into the side of a hill near Marpha village.Sources: The Himalayan Times  Hemant Arjyal   Location  Images: photo (c) Werner Fischdick; Pokhara Airport (PKR/VNPK); 02 November 2011 photo (c) Dariusz Rosik; Lukla Airport (LUA/VNLK); 22 September 2008 photo (c) Dariusz Rosik; Kathmandu-Tribhuvan Airport (KTM/VNKT); 22 September 2008 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":4,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20120514-0"
"12:40","    de Havilland Canada DHC-6 Twin Otter 300","Tuesday 15 May 2012","Airlines PNG","P2-MCZ","330","1971Total airframe hrs:50168 hours","Pratt & Whitney Canada PT6A-27","0 / Occupants: 16","0","Substantial, repaired","Accident","Sasereme Airstrip -   Papua New Guinea","Landing","Passenger - Scheduled","Port Moresby-Jacksons International Airport (POM/AYPY)","Sasereme Airstrip"," AIC PNG","Accident investigation report completed and information captured","A de Havilland DHC-6 Twin Otter aircraft, registered P2-MCZ, departed Port Moresby-Jackson's Airport at 01:40 UTC for Sasereme. It was a regular public transport flight that had been planned to refuel at Sasereme and continue to Balimo and on to Daru. For the flight to Sasereme, the pilot in command (PIC) was the support/monitoring pilot, and the copilot was the handling pilot. The aircraft arrived over the Saserema airstrip at 02:40. While en-route, the crew was informed by the company flight operations staff that it had been raining at Sasereme throughout the previous night until morning, but the prevailing weather was fine. The flight was being conducted under the visual flight rules (VFR) procedures. The copilot had not flown into Sasereme before, so this was a training flight for her. During the cruise before top of descent, the crew discussed the approach and landing requirements. Because of the wet, slippery and rough airstrip surface conditions and a landing weight of 5,300 kg, they agreed on a 30 degrees flap settings and a approach speed of 73 knots. The weather, as observed by the crew, was sunny and fine with few clouds around and the wind was estimated to be light and variable (2 to 3 kt) even though there was no wind sock available to indicate the actual wind velocity. The crew opted to land on strip 14 and joined the circuit on left downwind. Passing through 50 ft the copilot flared the aircraft and it floated in ground effect. As the main landing gear touched down on the centreline of the strip it skipped, became airborne and stayed in ground effect for at least another 20 m. On the second touchdown the aircraft yawed to the left and at that point the PIC took over the controls and applied full reverse thrust. He applied right rudder to regain the centreline, but at the same time the left main landing gear started impacting the ruts in the surface of the strip, severely degrading directional control. The PIC subsequently reported that at that point he felt it was not safe to apply power for an aborted landing. He moved the left power lever out of reverse while keeping full reverse and right rudder input on the right engine and began pulsing the brakes. The left main wheel continued impacting more ruts as the aircraft decelerated. Eventually the left main wheel hit a deep rut pulling the aircraft sharply to the left off the runway. That partially dislodged the landing gear from the airframe causing the left wing to impact the ground. The aircraft came to rest about 5 m from the edge of the airstrip. The PIC shut down the engines while the copilot assisted the passengers from aircraft through the right rear cabin door. The investigation determined that the decision to operate into Sasereme on a scheduled air service, without knowing the serviceability of the strip, was a safety deficiency in the operation of the aircraft and contributory factor in the accident. The PIC did not provide the copilot with the opportunity to observe an approach and landing at Sasereme before allowing her to handle a landing there as pilot flying. The PIC's late decision to take control of the aircraft from the copilot and execute a go-around was also a contributory factor.Accident investigation:   Investigating agency: AIC PNG Report number: AIC 12-1005 Status: Investigation completedDuration: Download report:  Final report Sources:  Location  Images: photo (c) PNG AIC; Sasereme Airstrip; May 2012 photo (c) PNG AIC; Sasereme Airstrip; May 2012 photo (c) PNG AIC; Sasereme Airstrip; May 2012 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20120515-0"
"19:35 LT","    Boeing 737-8CX (WL)","Thursday 17 May 2012","SunExpress Germany","D-ASXH","32368/1289","2003","CFMI CFM56-7B","0 / Occupants:","0","None","Accident","DÃ¼sseldorf International Airport (DUS/EDDL) -   Germany","Taxi","Passenger - Non-Scheduled/charter/Air Taxi","DÃ¼sseldorf International Airport (DUS/EDDL)","Bodrum-Milas Airport (BJV/LTFE)"," BFU","Information verified through data from accident investigation authorities","The Boeing 737-800 aircraft was on taxiway X at DÃ¼sseldorf Airport on its way to take off for a flight to Bodrum, Turkey when, approximately five meters before the CAT-II/III taxiway hold marking on runway 05R, the co-pilot, according to the pilot-in-command (PIC), unexpectedly and very strongly applied the wheel brakes and brought the aircraft to a standstill. Two flight attendants standing in the forward galley area were thrown against the cabin interior. One flight attendant broke her arm and the other suffered bruises to her arm and back.Sources: BFU 1X002-12 Revision history:Date/timeContributorUpdates Corrections or additions? ... Edit this accident description The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/wikibase/309546"
"07:15","    Shorts 360-100","Thursday 17 May 2012","Air Cargo Carriers","N617FB","SH.3617","1983Total airframe hrs:27504 hours","Pratt & Whitney Canada PT6A-65AR","0 / Occupants: 2","0","Substantial, written off","Accident","Houston-George Bush Intercontinental Airport, TX (IAH) -   United States of America","Taxi","Cargo","Houston-George Bush Intercontinental Airport, TX (IAH/KIAH)","Austin-Bergstrom International Airport, TX (AUS/KAUS)"," NTSB","Accident investigation report completed and information captured","A Shorts 360, N617FB, was substantially damaged following a wheel brake fire during taxi at the George Bush Intercontinental Airport, Houston, Texas. The airline transport pilot and commercial co-pilot were not injured. The airplane was taxiing to position for takeoff from runway 8R and its intended destination was Austin, Texas. The flight crew reported that the airplane was about 60 pounds over its maximum weight for takeoff. Since their taxi to the assigned runway was long, they decided to reduce weight by using higher-than-normal engine power settings while maintaining some amount of braking to control speed while taxiing in order to burn fuel prior to takeoff. During the taxi, the right and left main landing gear tires deflated when the fusible plugs in the wheels blew out due to over-heating, and a fire ignited in the right wheel housing. The crew reported that they felt the airplane yaw as the tires deflated and were informed via radio by a following airplane that their right wheel was on fire. The crew brought the airplane to a stop on the taxiway, evacuated, and attempted to extinguish the fire with two hand-held fire extinguishers. Airport fire fighting personnel arrived on scene and extinguished the fire using foam suppressant. The fire resulted in substantial damage to the wing support structures. PROBABLE CAUSE: ""The pilotsÂ improper decision to burn fuel during the taxi by operating the engines at a higher-than-normal power setting and using the wheel brakes to control taxi speed, which resulted in a wheel fire.""Accident investigation:   Investigating agency: NTSB Report number: CEN12LA335 Status: Investigation completedDuration: 1 year and 5 monthsDownload report:  Final report Sources: NTSB   Location  Images: photo (c) NTSB; Houston-George Bush Intercontinental Airport, TX (IAH); May 2012; (publicdomain) photo (c) NTSB; Houston-George Bush Intercontinental Airport, TX (IAH); May 2012; (publicdomain) photo (c) NTSB; Houston-George Bush Intercontinental Airport, TX (IAH); May 2012; (publicdomain) photo (c) NTSB; Houston-George Bush Intercontinental Airport, TX (IAH); May 2012; (publicdomain) Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20120517-1"
"14:03","    ATR 72-500 (72-212A)","Thursday 17 May 2012","Air Dolomiti","I-ADCD","664","2001Total airframe hrs:20333 hoursCycles:20450 flights","Pratt & Whitney Canada PW127F","0 / Occupants: 62","0","Substantial, repaired","Accident","MÃ¼nchen-Franz Josef Strauss Airport (MUC/EDDM) -   Germany","Landing","Passenger - Scheduled","MÃ¼nchen-Franz Josef Strauss Airport (MUC/EDDM)","Venice-Marco Polo Airport (VCE/LIPZ)"," BFU","Accident investigation report completed and information captured","An ATR 72-500 passenger plane sustained damage in a runway excursion accident at MÃ¼nchen-Franz Josef Strauss Airport (MUC), Germany. There were 58 passengers and four crew members on board. Six passengers sustained minor injuries. Lufthansa subsidiary Air Dolomiti operated flight LH1912 from Munich to Venice, Italy. The flight departed at 13:34. Shortly after takeoff smoke was reported in the cabin. The captain decided to return to Munich.  After receiving clearance to descend to FL110, engine power was reduced. At that time the flight crew noted a Master Caution alert and a fire warning for engine no.2. The pilots fired the extinguishing bottle in engine no.2 and proceeded to shut it down. The descent was continued while the flight crew worked the appropriate checklists. After landing on runway 26L, the ATR 72 began turning left until it ran off the side of the runway. The airplane went into the grass and came to rest with the nose gear collapsed. It was found that the engine failure was caused by a broken turbine blade in the second stage of the power turbine [PT-2]. The turbine blade above the root in the area of the wing had fractured due to fatigue fracture followed by residual fracture due to tensile overload. It was also found that the Travel Limiter Unit (TLU), which limits the travel of the rudder, was in high-speed mode and could only be moved to a limited extent.Accident investigation:   Investigating agency: BFU Report number: BFU AX002-12 Status: Investigation completedDuration: 8 years and 2 monthsDownload report:  Final report Sources: Focus.de History of this aircraft Other occurrences involving this aircraft ï»¿  18 May 2016 HB-ACC Alitalia, opb Darwin Airline 0 Napoli-Capodichino Airport (NAP/LIRN) min Wheel loss/failure Images: photo (c) Andreas StÃ¶ckl; MÃ¼nchen-Franz Josef Strauss Airport (MUC/EDDM); 17 May 2012 photo (c) Andreas StÃ¶ckl; MÃ¼nchen-Franz Josef Strauss Airport (MUC/EDDM); 17 May 2012 photo (c) Remo Garone; GenÃ¨ve-Cointrin Airport (GVA/LSGG); 22 October 2011 Revision history:Date/timeContributorUpdates The Aviation Safety Network is an exclusive service provided by: Quick Links: ASN Home Send Correction / FeedbackFSF Home DisclaimerCopyright Contact Us Privacy PolicyPress / Media CONNECT WITH US: ©2025 Flight Safety Foundation 1920 Ballenger Av, 4th Fl. Alexandria, Virginia 22314www.FlightSafety.org window.NREUM||(NREUM={});NREUM.info={""beacon"":""bam.nr-data.net"",""licenseKey"":""NRJS-b28a197507ed0552825"",""applicationID"":""582319234"",""transactionName"":""YwdaMkUCWRZSBhJfXVpNbRReTEAMWAwEV0FRTU8PXAoZFVsV"",""queueTime"":0,""applicationTime"":3,""atts"":""T0BZRA0YShg="",""errorBeacon"":""bam.nr-data.net"",""agent"":""""}ï»¿","https://aviation-safety.net/database/record.php?id=20120517-0"
